#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
153    1563439891.95    1563439896.7    4.75499987602    8    0.0191    0.1528    4.77409987602    0.0    0
154    1563439891.95    1563439896.7    4.75600004196    8    0.0188    0.1504    4.77480004196    0.0    0
155    1563439891.95    1563439896.71    4.757999897    8    0.0184    0.1472    4.776399897    0.0    0
156    1563439891.95    1563439896.71    4.75999999046    8    0.0222    0.1776    4.78219999046    0.0    0
157    1563439891.95    1563439896.72    4.76200008392    8    0.0171    0.1368    4.77910008392    0.0    0
158    1563439891.96    1563439896.72    4.76599979401    8    0.0191    0.1528    4.78509979401    0.0    0
159    1563439891.96    1563439896.73    4.77100014687    8    0.0213    0.1704    4.79230014687    0.0    0
160    1563439892.1    1563439896.73    4.63499999046    1    0.0727    0.0727    4.70769999046    0.0    0
161    1563439892.35    1563439896.74    4.38899993896    128    0.0045    0.576    4.39349993896    0.0    0
162    1563439892.43    1563439897.62    5.19099998474    16    0.0244    0.3904    5.21539998474    0.0    0
163    1563439892.45    1563439897.63    5.18799996376    1    0.043    0.043    5.23099996376    0.0    0
164    1563439892.48    1563439897.63    5.15899991989    16    0.0179    0.2864    5.17689991989    0.0    0
165    1563439892.49    1563439897.66    5.17300009727    16    0.3821    6.1136    5.55510009727    0.0    0
166    1563439892.6    1563439897.68    5.07800006866    16    0.0166    0.2656    5.09460006866    0.0    0
167    1563439892.62    1563439897.7    5.07899999619    16    0.0018    0.0288    5.08079999619    0.0    0
168    1563439892.8    1563439897.71    4.91400003433    16    0.0013    0.0208    4.91530003433    0.0    0
169    1563439892.8    1563439897.73    4.92700004578    16    0.0011    0.0176    4.92810004578    0.0    0
170    1563439892.83    1563439897.74    4.91199994087    16    0.001    0.016    4.91299994087    0.0    0
171    1563439892.85    1563439897.76    4.90599989891    16    0.0008    0.0128    4.90679989891    0.0    0
172    1563439892.88    1563439897.78    4.89899992943    16    0.0009    0.0144    4.89989992943    0.0    0
173    1563439892.89    1563439897.79    4.90400004387    1    0.0593    0.0593    4.96330004387    0.0    0
174    1563439892.91    1563439897.79    4.88400006294    16    0.002    0.032    4.88600006294    0.0    0
175    1563439892.99    1563439897.81    4.81799983978    16    0.0018    0.0288    4.81979983978    0.0    0
176    1563439893.07    1563439897.82    4.75    16    0.0012    0.0192    4.7512    0.0    0
177    1563439893.09    1563439897.84    4.74500012398    16    0.0092    0.1472    4.75420012398    0.0    0
178    1563439893.22    1563439897.85    4.632999897    16    0.0101    0.1616    4.643099897    0.0    0
179    1563439893.27    1563439897.87    4.60099983215    16    0.0093    0.1488    4.61029983215    0.0    0
180    1563439894.01    1563439897.88    3.87199997902    1    0.0411    0.0411    3.91309997902    0.0    0
181    1563439894.05    1563439897.88    3.83099985123    16    0.3832    6.1312    4.21419985123    0.0    0
182    1563439894.28    1563439897.9    3.62000012398    16    4.1657    66.6512    7.78570012398    0.0    0
183    1563439894.31    1563439897.91    3.60400009155    30    0.8823    26.469    4.48630009155    0.0    0
184    1563439894.44    1563439897.96    3.51999998093    1    0.0648    0.0648    3.58479998093    0.0    0
185    1563439894.66    1563439897.96    3.30300021172    1    0.0484    0.0484    3.35140021172    0.0    0
186    1563439894.7    1563439897.96    3.25500011444    16    0.3732    5.9712    3.62820011444    0.0    0
187    1563439894.8    1563439897.97    3.17700004578    16    3.1416    50.2656    6.31860004578    0.0    0
188    1563439895.08    1563439897.99    2.90599989891    1    0.0582    0.0582    2.96419989891    0.0    0
189    1563439895.2    1563439897.99    2.79100012779    30    0.9078    27.234    3.69880012779    0.0    0
190    1563439895.22    1563439898.04    2.82299995422    1    0.7449    0.7449    3.56789995422    0.0    0
191    1563439895.65    1563439898.04    2.38800001144    16    2.2241    35.5856    4.61210001144    0.0    0
192    1563439896.04    1563439898.06    2.0110001564    1    0.0481    0.0481    2.0591001564    0.0    0
193    1563439896.09    1563439898.06    1.96199989319    16    1.912    30.592    3.87399989319    0.0    0
194    1563439896.12    1563439898.07    1.95700001717    30    0.8942    26.826    2.85120001717    0.0    0
195    1563439897.01    1563439898.12    1.10800004005    30    0.9521    28.563    2.06010004005    0.0    0
196    1563439897.95    1563439898.17    0.217000007629    16    4.0727    65.1632    4.28970000763    0.0    0
197    1563439897.97    1563439898.18    0.21599984169    30    0.8712    26.136    1.08719984169    0.0    0
198    1563439898.01    1563439898.23    0.219000101089    64    4.3442    278.0288    4.56320010109    0.0    0
199    1563439898.02    1563439898.44    0.427000045776    1    0.0527    0.0527    0.479700045776    0.0    0
200    1563439898.05    1563439898.44    0.399999856949    64    2.3111    147.9104    2.71109985695    0.0    0
201    1563439898.21    1563439898.69    0.477999925613    1    0.0446    0.0446    0.522599925613    0.0    0
202    1563439898.26    1563439898.69    0.432999849319    16    0.4055    6.488    0.838499849319    0.0    0
203    1563439898.47    1563439898.7    0.229000091553    16    3.225    51.6    3.45400009155    0.0    0
204    1563439898.6    1563439898.72    0.115999937057    8    0.0005    0.004    0.116499937057    0.0    0
205    1563439898.63    1563439898.72    0.0869998931885    8    0.0004    0.0032    0.0873998931885    0.0    0
206    1563439898.66    1563439898.73    0.0620000362396    1    0.0548    0.0548    0.11680003624    0.0    0
207    1563439898.81    1563439898.81    0.0    8    0.0005    0.004    0.0005    0.0    0
208    1563439898.85    1563439898.85    0.0    30    1.1143    33.429    1.1143    0.0    0
209    1563439899.41    1563439899.41    0.0    3    0.0006    0.0018    0.0006    0.0    0
210    1563439899.41    1563439899.41    0.0    3    0.0005    0.0015    0.0005    0.0    0
211    1563439899.46    1563439899.46    0.0    2    0.0018    0.0036    0.0018    0.0    0
212    1563439899.5    1563439899.5    0.0    16    0.0098    0.1568    0.0098    0.0    0
213    1563439899.52    1563439899.52    0.0    16    0.0009    0.0144    0.0009    0.0    0
214    1563439899.62    1563439899.62    0.0    1    0.0538    0.0538    0.0538    0.0    0
215    1563439899.68    1563439899.68    0.00100016593933    16    0.367    5.872    0.368000165939    0.0    0
216    1563439899.84    1563439899.84    0.0    64    4.333    277.312    4.333    0.0    0
217    1563439899.98    1563439900.06    0.0820000171661    30    0.8801    26.403    0.962100017166    0.0    0
218    1563439900.03    1563439900.11    0.0750000476837    16    0.0073    0.1168    0.0823000476837    0.0    0
219    1563439900.05    1563439900.12    0.0689997673035    1    0.0585    0.0585    0.127499767303    0.0    0
220    1563439900.15    1563439900.15    0.00100016593933    16    0.0197    0.3152    0.0207001659393    0.0    0
221    1563439900.32    1563439900.32    0.0    16    0.1534    2.4544    0.1534    0.0    0
222    1563439900.33    1563439900.33    0.0    1    0.048    0.048    0.048    0.0    0
