,queue jobs,utilization
3215,439,0.0
3216,439,0.0
3217,439,0.0
3218,439,0.0
3219,439,0.0
3220,439,0.0
3221,439,0.0
3222,439,0.0
3223,439,0.0
3224,439,0.0
3225,439,0.0
3226,439,0.0
3227,439,0.0
3228,439,0.0
3229,439,0.0
3230,439,0.0
3231,439,0.0
3232,439,0.0
3233,439,0.0
3234,439,0.0
3235,439,0.0
3236,439,0.0
3237,439,0.0
3238,439,0.0
3239,439,0.0
3240,439,0.0
3241,439,0.0
3242,439,0.0
3243,439,0.0
3244,439,0.0
3245,439,0.0
3246,439,0.0
3247,439,0.0
3248,439,0.0
3249,439,0.0
3250,439,0.0
3251,439,0.0
3252,439,0.0
3253,439,0.0
3254,439,0.0
3255,439,0.0
3256,439,0.0
3257,439,0.0
3258,439,0.0
3259,439,0.0
3260,439,0.0
3261,439,0.0
3262,439,0.0
3263,439,0.0
3264,439,0.0
3265,439,0.0
3266,439,0.0
3267,439,0.0
3268,439,0.0
3269,439,0.0
3270,439,0.0
3271,439,0.0
3272,439,0.0
3273,439,0.0
3274,439,0.0
3275,439,0.0
3276,439,0.0
3277,439,0.0
3278,439,0.0
3279,439,0.0
3280,439,0.0
3281,439,0.0
3282,439,0.0
3283,439,0.0
3284,439,0.0
3285,439,0.0
3286,439,0.0
3287,439,0.0
3288,439,0.0
3289,439,0.0
3290,439,0.0
3291,439,0.0
3292,439,0.0
3293,439,0.0
3294,439,0.0
3295,439,0.0
3296,439,0.0
3297,439,0.0
3298,439,0.0
3299,439,0.0
3300,439,0.0
3301,439,0.0
3302,439,0.0
3303,439,0.0
3304,439,0.0
3305,439,0.0
3306,439,0.0
3307,439,0.0
3308,439,0.0
3309,439,0.0
3310,439,0.0
3311,439,0.0
3312,439,0.0
3313,439,0.0
3314,439,0.0
3315,439,0.0
3316,439,0.0
3317,439,0.0
3318,439,0.0
3319,439,0.0
3320,439,0.0
3321,439,0.0
3322,439,0.0
3323,439,0.0
3324,439,0.0
3325,439,0.0
3326,439,0.0
3327,439,0.0
3328,439,0.0
3329,439,0.0
3330,439,0.0
3331,439,0.0
3332,439,0.0
3333,439,0.0
3334,439,0.0
3335,439,0.0
3336,439,0.0
3337,439,0.0
3338,439,0.0
3339,439,0.0
3340,439,0.0
3341,439,0.0
3342,439,0.0
3343,439,0.0
3344,439,0.0
3345,439,0.0
3346,439,0.0
3347,439,0.0
3348,439,0.0
3349,439,0.0
3350,439,0.0
3351,439,0.0
3352,439,0.0
3353,439,0.0
3354,439,0.0
3355,439,0.0
3356,439,0.0
3357,439,0.0
3358,439,0.0
3359,439,0.0
3360,439,0.0
3361,439,0.0
3362,439,0.0
3363,439,0.0
3364,439,0.0
3365,439,0.0
3366,439,0.0
3367,439,0.0
3368,439,0.0
3369,439,0.0
3370,439,0.0
3371,439,0.0
3372,439,0.0
3373,439,0.0
3374,439,0.0
3375,439,0.0
3376,439,0.0
3377,439,0.0
3378,439,0.0
3379,439,0.0
3380,439,0.0
3381,439,0.0
3382,439,0.0
3383,439,0.0
3384,439,0.0
3385,439,0.0
3386,439,0.0
3387,439,0.0
3388,439,0.0
3389,439,0.0
3390,439,0.0
3391,436,0.0
3392,436,0.0
3393,436,0.0
3394,436,0.0
3395,436,0.0
3396,436,0.0
3397,436,0.0
3398,436,0.0
3399,436,0.0
3400,436,0.0
3401,436,0.0
3402,436,0.0
3403,436,0.0
3404,436,0.0
3405,436,0.0
3406,436,0.0
3407,436,0.0
3408,436,0.0
3409,436,0.0
3410,436,0.0
3411,436,0.0
3412,436,0.0
3413,436,0.0
3414,436,0.0
3415,436,0.0
3416,436,0.0
3417,436,0.0
3418,436,0.0
3419,436,0.0
3420,436,0.0
3421,436,0.0
3422,436,0.0
3423,436,0.0
3424,436,0.0
3425,436,0.0
3426,436,0.0
3427,436,0.0
3428,436,0.0
3429,436,0.0
3430,436,0.0
3431,436,0.0
3432,436,0.0
3433,436,0.0
3434,436,0.0
3435,436,0.0
3436,436,0.0
3437,436,0.0
3438,436,0.0
3439,436,0.0
3440,436,0.0
3441,436,0.0
3442,436,0.0
3443,436,0.0
3444,436,0.0
3445,436,0.0
3446,436,0.0
3447,436,0.0
3448,436,0.0
3449,436,0.0
3450,436,0.0
3451,436,0.0
3452,436,0.0
3453,436,0.0
3454,436,0.0
3455,436,0.0
3456,436,0.0
3457,436,0.0
3458,436,0.0
3459,436,0.0
3460,436,0.0
3461,436,0.0
3462,436,0.0
3463,436,0.0
3464,436,0.0
3465,436,0.0
3466,436,0.0
3467,436,0.0
3468,436,0.0
3469,436,0.0
3470,436,0.0
3471,436,0.0
3472,436,0.0
3473,436,0.0
3474,436,0.0
3475,436,0.0
3476,436,0.0
3477,436,0.0
3478,436,0.0
3479,436,0.0
3480,436,0.0
3481,436,0.0
3482,436,0.0
3483,436,0.0
3484,436,0.0
3485,436,0.0
3486,436,0.0
3487,436,0.0
3488,436,0.0
3489,436,0.0
3490,436,0.0
3491,436,0.0
3492,436,0.0
3493,436,0.0
3494,436,0.0
3495,436,0.0
3496,436,0.0
3497,436,0.0
3498,436,0.0
3499,436,0.0
3500,436,0.0
3501,436,0.0
3502,436,0.0
3503,436,0.0
3504,436,0.0
3505,436,0.0
3506,436,0.0
3507,436,0.0
3508,436,0.0
3509,436,0.0
3510,436,0.0
3511,436,0.0
3512,436,0.0
3513,436,0.0
3514,436,0.0
3515,436,0.0
3516,436,0.0
3517,436,0.0
3518,436,0.0
3519,436,0.0
3520,436,0.0
3521,436,0.0
3522,436,0.0
3523,436,0.0
3524,436,0.0
3525,436,0.0
3526,436,0.0
3527,436,0.0
3528,436,0.0
3529,436,0.0
3530,436,0.0
3531,436,0.0
3532,436,0.0
3533,436,0.0
3534,436,0.0
3535,436,0.0
3536,436,0.0
3537,436,0.0
3538,436,0.0
3539,436,0.0
3540,436,0.0
3541,436,0.0
3542,436,0.0
3543,436,0.0
3544,436,0.0
3545,436,0.0
3546,436,0.0
3547,436,0.0
3548,436,0.0
3549,436,0.0
3550,436,0.0
3551,436,0.0
3552,436,0.0
3553,436,0.0
3554,436,0.0
3555,436,0.0
3556,436,0.0
3557,436,0.0
3558,436,0.0
3559,436,0.0
3560,436,0.0
3561,436,0.0
3562,436,0.0
3563,436,0.0
3564,436,0.0
3565,436,0.0
3566,436,0.0
3567,436,0.0
3568,436,0.0
3569,436,0.0
3570,436,0.0
3571,436,0.0
3572,436,0.0
3573,436,0.0
3574,436,0.0
3575,436,0.0
3576,436,0.0
3577,436,0.0
3578,436,0.0
3579,436,0.0
3580,436,0.0
3581,436,0.0
3582,436,0.0
3583,436,0.0
3584,436,0.0
3585,436,0.0
3586,436,0.0
3587,436,0.0
3588,436,0.0
3589,436,0.0
3590,436,0.0
3591,436,0.0
3592,436,0.0
3593,436,0.0
3594,436,0.0
3595,436,0.0
3596,436,0.0
3597,436,0.0
3598,436,0.0
3599,436,0.0
3600,436,0.0
3601,436,0.0
3602,436,0.0
3603,436,0.0
3604,436,0.0
3605,436,0.0
3606,436,0.0
3607,436,0.0
3608,436,0.0
3609,436,0.0
3610,436,0.0
3611,436,0.0
3612,436,0.0
3613,436,0.0
3614,436,0.0
3615,436,0.0
3616,436,0.0
3617,436,0.0
3618,436,0.0
3619,436,0.0
3620,436,0.0
3621,436,0.0
3622,436,0.0
3623,436,0.0
3624,436,0.0
3625,436,0.0
3626,436,0.0
3627,436,0.0
3628,436,0.0
3629,436,0.0
3630,436,0.0
3631,436,0.0
3632,436,0.0
3633,436,0.0
3634,436,0.0
3635,436,0.0
3636,436,0.0
3637,436,0.0
3638,436,0.0
3639,436,0.0
3640,436,0.0
3641,436,0.0
3642,436,0.0
3643,436,0.0
3644,436,0.0
3645,436,0.0
3646,436,0.0
3647,436,0.0
3648,436,0.0
3649,436,0.0
3650,436,0.0
3651,436,0.0
3652,436,0.0
3653,436,0.0
3654,436,0.0
3655,436,0.0
3656,436,0.0
3657,436,0.0
3658,436,0.0
3659,436,0.0
3660,436,0.0
3661,436,0.0
3662,436,0.0
3663,436,0.0
3664,436,0.0
3665,436,0.0
3666,436,0.0
3667,436,0.0
3668,436,0.0
3669,436,0.0
3670,436,0.0
3671,436,0.0
3672,436,0.0
3673,436,0.0
3674,436,0.0
3675,436,0.0
3676,436,0.0
3677,436,0.0
3678,436,0.0
3679,436,0.0
3680,436,0.0
3681,436,0.0
3682,436,0.0
3683,436,0.0
3684,436,0.0
3685,436,0.0
3686,436,0.0
3687,436,0.0
3688,436,0.0
3689,436,0.0
3690,436,0.0
3691,436,0.0
3692,436,0.0
3693,436,0.0
3694,436,0.0
3695,436,0.0
3696,436,0.0
3697,436,0.0
3698,436,0.0
3699,436,0.0
3700,436,0.0
3701,436,0.0
3702,436,0.0
3703,436,0.0
3704,436,0.0
3705,436,0.0
3706,436,0.0
3707,436,0.0
3708,436,0.0
3709,436,0.0
3710,436,0.0
3711,436,0.0
3712,436,0.0
3713,436,0.0
3714,436,0.0
3715,436,0.0
3716,436,0.0
3717,436,0.0
3718,436,0.0
3719,436,0.0
3720,436,0.0
3721,436,0.0
3722,436,0.0
3723,436,0.0
3724,436,0.0
3725,436,0.0
3726,436,0.0
3727,436,0.0
3728,436,0.0
3729,436,0.0
3730,436,0.0
3731,436,0.0
3732,436,0.0
3733,436,0.0
3734,436,0.0
3735,436,0.0
3736,436,0.0
3737,436,0.0
3738,436,0.0
3739,436,0.0
3740,436,0.0
3741,436,0.0
3742,436,0.0
3743,436,0.0
3744,436,0.0
3745,436,0.0
3746,436,0.0
3747,436,0.0
3748,436,0.0
3749,436,0.0
3750,436,0.0
3751,436,0.0
3752,436,0.0
3753,436,0.0
3754,436,0.0
3755,436,0.0
3756,436,0.0
3757,436,0.0
3758,436,0.0
3759,436,0.0
3760,436,0.0
3761,436,0.0
3762,436,0.0
3763,436,0.0
3764,436,0.0
3765,436,0.0
3766,436,0.0
3767,436,0.0
3768,436,0.0
3769,436,0.0
3770,436,0.0
3771,436,0.0
3772,436,0.0
3773,436,0.0
3774,436,0.0
3775,436,0.0
3776,436,0.0
3777,436,0.0
3778,436,0.0
3779,436,0.0
3780,436,0.0
3781,436,0.0
3782,436,0.0
3783,436,0.0
3784,436,0.0
3785,436,0.0
3786,436,0.0
3787,436,0.0
3788,436,0.0
3789,436,0.0
3790,436,0.0
3791,436,0.0
3792,436,0.0
3793,436,0.0
3794,436,0.0
3795,436,0.0
3796,436,0.0
3797,436,0.0
3798,436,0.0
3799,436,0.0
3800,436,0.0
3801,436,0.0
3802,436,0.0
3803,436,0.0
3804,436,0.0
3805,436,0.0
3806,436,0.0
3807,436,0.0
3808,436,0.0
3809,436,0.0
3810,436,0.0
3811,436,0.0
3812,436,0.0
3813,436,0.0
3814,436,0.0
3815,436,0.0
3816,436,0.0
3817,436,0.0
3818,436,0.0
3819,436,0.0
3820,436,0.0
3821,436,0.0
3822,436,0.0
3823,436,0.0
3824,436,0.0
3825,436,0.0
3826,436,0.0
3827,436,0.0
3828,436,0.0
3829,436,0.0
3830,436,0.0
3831,436,0.0
3832,436,0.0
3833,436,0.0
3834,436,0.0
3835,436,0.0
3836,436,0.0
3837,436,0.0
3838,436,0.0
3839,436,0.0
3840,436,0.0
3841,436,0.0
3842,434,0.0
3843,415,0.0
3844,415,0.0
3845,414,0.5
3846,414,0.0
3847,405,0.5625
3848,405,0.0
3849,405,0.0
3850,403,0.5
3851,403,0.0
3852,402,0.5
3853,402,0.0
3854,399,0.625
3855,399,0.0
3856,399,0.0
3857,398,0.0
3858,398,0.0
3859,396,0.5
3860,396,0.0
3861,395,0.0
3862,395,0.0
3863,394,0.302001953125
3864,394,0.0
3865,393,0.5
3866,393,0.0
3867,392,0.5
3868,392,0.0
3869,391,0.386962890625
3870,391,0.0
3871,390,0.0
3872,390,0.0
3873,389,0.0
3874,389,0.0
3875,377,0.0
3876,377,0.0
3877,376,0.5
3878,376,0.0
3879,374,0.5625
3880,374,0.0
3881,373,0.360107421875
3882,373,0.0
3883,372,0.0
3884,372,0.0
3885,371,0.0
3886,371,0.0
3887,370,0.0
3888,370,0.0
3889,367,0.0
3890,367,0.0
3891,365,0.0
3892,365,0.0
3893,364,0.0
3894,362,0.0
3895,362,0.0
3896,361,0.0
3897,361,0.0
3898,361,0.0
3899,359,0.0
3900,356,0.2421875
3901,356,0.0
3902,355,0.5
3903,355,0.0
3904,354,0.5
3905,354,0.0
3906,354,0.0
3907,353,0.0
3908,352,0.0
3909,352,0.0
3910,351,0.5
3911,351,0.0
3912,350,0.5
3913,347,0.0
3914,347,0.0
3915,347,0.0
3916,347,0.0
3917,347,0.0
3918,347,0.0
3919,347,0.0
3920,347,0.0
3921,347,0.0
3922,347,0.0
3923,347,0.0
3924,347,0.0
3925,347,0.0
3926,347,0.0
3927,347,0.0
3928,347,0.0
3929,347,0.0
3930,347,0.0
3931,347,0.0
3932,347,0.0
3933,347,0.0
3934,347,0.0
3935,347,0.0
3936,347,0.0
3937,347,0.0
3938,347,0.0
3939,347,0.0
3940,347,0.0
3941,347,0.0
3942,347,0.0
3943,347,0.0
3944,347,0.0
3945,347,0.0
3946,347,0.0
3947,347,0.0
3948,347,0.0
3949,347,0.0
3950,347,0.0
3951,347,0.0
3952,347,0.0
3953,347,0.0
3954,347,0.0
3955,347,0.0
3956,347,0.0
3957,347,0.0
3958,347,0.0
3959,347,0.0
3960,347,0.0
3961,347,0.0
3962,347,0.0
3963,347,0.0
3964,347,0.0
3965,347,0.0
3966,347,0.0
3967,347,0.0
3968,347,0.0
3969,347,0.0
3970,347,0.0
3971,347,0.0
3972,347,0.0
3973,347,0.0
3974,347,0.0
3975,347,0.0
3976,347,0.0
3977,347,0.0
3978,347,0.0
3979,347,0.0
3980,347,0.0
3981,347,0.0
3982,347,0.0
3983,347,0.0
3984,347,0.0
3985,347,0.0
3986,347,0.0
3987,347,0.0
3988,347,0.0
3989,347,0.0
3990,347,0.0
3991,347,0.0
3992,347,0.0
3993,347,0.0
3994,347,0.0
3995,347,0.0
3996,347,0.0
3997,347,0.0
3998,347,0.0
3999,347,0.0
4000,347,0.0
4001,347,0.0
4002,347,0.0
4003,347,0.0
4004,347,0.0
4005,347,0.0
4006,347,0.0
4007,347,0.0
4008,347,0.0
4009,347,0.0
4010,347,0.0
4011,347,0.0
4012,347,0.0
4013,347,0.0
4014,347,0.0
4015,347,0.0
4016,347,0.0
4017,347,0.0
4018,347,0.0
4019,347,0.0
4020,347,0.0
4021,347,0.0
4022,347,0.0
4023,347,0.0
4024,347,0.0
4025,347,0.0
4026,347,0.0
4027,347,0.0
4028,347,0.0
4029,347,0.0
4030,347,0.0
4031,347,0.0
4032,347,0.0
4033,347,0.0
4034,347,0.0
4035,347,0.0
4036,347,0.0
4037,347,0.0
4038,347,0.0
4039,347,0.0
4040,347,0.0
4041,347,0.0
4042,347,0.0
4043,347,0.0
4044,347,0.0
4045,347,0.0
4046,347,0.0
4047,347,0.0
4048,347,0.0
4049,347,0.0
4050,347,0.0
4051,347,0.0
4052,347,0.0
4053,347,0.0
4054,347,0.0
4055,347,0.0
4056,347,0.0
4057,347,0.0
4058,347,0.0
4059,347,0.0
4060,347,0.0
4061,347,0.0
4062,347,0.0
4063,347,0.0
4064,347,0.0
4065,347,0.0
4066,347,0.0
4067,347,0.0
4068,347,0.0
4069,347,0.0
4070,347,0.0
4071,347,0.0
4072,347,0.0
4073,347,0.0
4074,347,0.0
4075,347,0.0
4076,347,0.0
4077,347,0.0
4078,347,0.0
4079,347,0.0
4080,347,0.0
4081,347,0.0
4082,347,0.0
4083,347,0.0
4084,347,0.0
4085,347,0.0
4086,347,0.0
4087,347,0.0
4088,347,0.0
4089,347,0.0
4090,347,0.0
4091,347,0.0
4092,347,0.0
4093,347,0.0
4094,347,0.0
4095,347,0.0
4096,347,0.0
4097,347,0.0
4098,347,0.0
4099,347,0.0
4100,347,0.0
4101,347,0.0
4102,347,0.0
4103,347,0.0
4104,347,0.0
4105,347,0.0
4106,347,0.0
4107,347,0.0
4108,347,0.0
4109,347,0.0
4110,347,0.0
4111,347,0.0
4112,347,0.0
4113,347,0.0
4114,347,0.0
4115,347,0.0
4116,347,0.0
4117,347,0.0
4118,347,0.0
4119,347,0.0
4120,347,0.0
4121,347,0.0
4122,347,0.0
4123,347,0.0
4124,347,0.0
4125,347,0.0
4126,347,0.0
4127,347,0.0
4128,347,0.0
4129,347,0.0
4130,347,0.0
4131,347,0.0
4132,347,0.0
4133,347,0.0
4134,347,0.0
4135,347,0.0
4136,347,0.0
4137,347,0.0
4138,347,0.0
4139,347,0.0
4140,347,0.0
4141,347,0.0
4142,347,0.0
4143,347,0.0
4144,347,0.0
4145,347,0.0
4146,347,0.0
4147,347,0.0
4148,347,0.0
4149,347,0.0
4150,347,0.0
4151,347,0.0
4152,347,0.0
4153,347,0.0
4154,347,0.0
4155,347,0.0
4156,347,0.0
4157,347,0.0
4158,347,0.0
4159,347,0.0
4160,347,0.0
4161,347,0.0
4162,347,0.0
4163,347,0.0
4164,347,0.0
4165,347,0.0
4166,347,0.0
4167,347,0.0
4168,347,0.0
4169,347,0.0
4170,347,0.0
4171,347,0.0
4172,347,0.0
4173,347,0.0
4174,347,0.0
4175,347,0.0
4176,347,0.0
4177,347,0.0
4178,347,0.0
4179,347,0.0
4180,347,0.0
4181,347,0.0
4182,347,0.0
4183,347,0.0
4184,347,0.0
4185,347,0.0
4186,347,0.0
4187,347,0.0
4188,347,0.0
4189,347,0.0
4190,347,0.0
4191,347,0.0
4192,347,0.0
4193,347,0.0
4194,347,0.0
4195,347,0.0
4196,347,0.0
4197,347,0.0
4198,347,0.0
4199,347,0.0
4200,347,0.0
4201,347,0.0
4202,347,0.0
4203,347,0.0
4204,347,0.0
4205,347,0.0
4206,347,0.0
4207,347,0.0
4208,347,0.0
4209,347,0.0
4210,347,0.0
4211,347,0.0
4212,347,0.0
4213,347,0.0
4214,347,0.0
4215,347,0.0
4216,347,0.0
4217,347,0.0
4218,347,0.0
4219,347,0.0
4220,347,0.0
4221,347,0.0
4222,347,0.0
4223,347,0.0
4224,347,0.0
4225,347,0.0
4226,347,0.0
4227,347,0.0
4228,347,0.0
4229,347,0.0
4230,347,0.0
4231,347,0.0
4232,347,0.0
4233,347,0.0
4234,347,0.0
4235,347,0.0
4236,347,0.0
4237,347,0.0
4238,347,0.0
4239,347,0.0
4240,347,0.0
4241,347,0.0
4242,347,0.0
4243,347,0.0
4244,347,0.0
4245,347,0.0
4246,347,0.0
4247,347,0.0
4248,347,0.0
4249,347,0.0
4250,347,0.0
4251,347,0.0
4252,347,0.0
4253,347,0.0
4254,347,0.0
4255,347,0.0
4256,347,0.0
4257,347,0.0
4258,347,0.0
4259,347,0.0
4260,347,0.0
4261,347,0.0
4262,347,0.0
4263,347,0.0
4264,347,0.0
4265,347,0.0
4266,347,0.0
4267,347,0.0
4268,347,0.0
4269,347,0.0
4270,347,0.0
4271,347,0.0
4272,347,0.0
4273,347,0.0
4274,347,0.0
4275,347,0.0
4276,347,0.0
4277,347,0.0
4278,347,0.0
4279,347,0.0
4280,347,0.0
4281,347,0.0
4282,347,0.0
4283,347,0.0
4284,347,0.0
4285,347,0.0
4286,347,0.0
4287,347,0.0
4288,347,0.0
4289,347,0.0
4290,347,0.0
4291,347,0.0
4292,347,0.0
4293,347,0.0
4294,347,0.0
4295,347,0.0
4296,347,0.0
4297,347,0.0
4298,347,0.0
4299,347,0.0
4300,347,0.0
4301,347,0.0
4302,347,0.0
4303,347,0.0
4304,347,0.0
4305,347,0.0
4306,347,0.0
4307,347,0.0
4308,347,0.0
4309,347,0.0
4310,347,0.0
4311,347,0.0
4312,347,0.0
4313,347,0.0
4314,347,0.0
4315,347,0.0
4316,347,0.0
4317,347,0.0
4318,347,0.0
4319,347,0.0
4320,347,0.0
4321,347,0.0
4322,347,0.0
4323,347,0.0
4324,347,0.0
4325,347,0.0
4326,347,0.0
4327,347,0.0
4328,347,0.0
4329,347,0.0
4330,347,0.0
4331,347,0.0
4332,347,0.0
4333,347,0.0
4334,347,0.0
4335,347,0.0
4336,347,0.0
4337,347,0.0
4338,347,0.0
4339,347,0.0
4340,347,0.0
4341,347,0.0
4342,347,0.0
4343,347,0.0
4344,347,0.0
4345,347,0.0
4346,347,0.0
4347,347,0.0
4348,347,0.0
4349,347,0.0
4350,347,0.0
4351,347,0.0
4352,347,0.0
4353,347,0.0
4354,347,0.0
4355,347,0.0
4356,347,0.0
4357,347,0.0
4358,347,0.0
4359,347,0.0
4360,347,0.0
4361,347,0.0
4362,347,0.0
4363,347,0.0
4364,347,0.0
4365,347,0.0
4366,347,0.0
4367,345,0.0
4368,345,0.0
4369,344,0.0
4370,344,0.0
4371,342,0.0
4372,338,0.5625
4373,333,0.0
4374,333,0.0
4375,330,0.0
4376,318,0.5
4377,318,0.0
4378,316,0.5
4379,316,0.0
4380,315,0.5
4381,315,0.0
4382,314,0.5
4383,314,0.0
4384,313,0.5
4385,313,0.0
4386,312,0.5
4387,312,0.0
4388,311,0.5
4389,311,0.0
4390,310,0.5
4391,310,0.0
4392,310,0.0
4393,310,0.0
4394,310,0.0
4395,310,0.0
4396,310,0.0
4397,310,0.0
4398,310,0.0
4399,310,0.0
4400,310,0.0
4401,310,0.0
4402,310,0.0
4403,310,0.0
4404,310,0.0
4405,310,0.0
4406,310,0.0
4407,310,0.0
4408,310,0.0
4409,310,0.0
4410,310,0.0
4411,310,0.0
4412,310,0.0
4413,310,0.0
4414,310,0.0
4415,310,0.0
4416,310,0.0
4417,310,0.0
4418,310,0.0
4419,310,0.0
4420,310,0.0
4421,310,0.0
4422,310,0.0
4423,310,0.0
4424,310,0.0
4425,310,0.0
4426,310,0.0
4427,310,0.0
4428,310,0.0
4429,310,0.0
4430,310,0.0
4431,310,0.0
4432,310,0.0
4433,310,0.0
4434,310,0.0
4435,310,0.0
4436,310,0.0
4437,310,0.0
4438,310,0.0
4439,310,0.0
4440,310,0.0
4441,310,0.0
4442,310,0.0
4443,310,0.0
4444,310,0.0
4445,310,0.0
4446,310,0.0
4447,310,0.0
4448,310,0.0
4449,310,0.0
4450,310,0.0
4451,310,0.0
4452,310,0.0
4453,310,0.0
4454,310,0.0
4455,310,0.0
4456,310,0.0
4457,310,0.0
4458,310,0.0
4459,310,0.0
4460,310,0.0
4461,310,0.0
4462,310,0.0
4463,310,0.0
4464,310,0.0
4465,310,0.0
4466,310,0.0
4467,310,0.0
4468,310,0.0
4469,310,0.0
4470,310,0.0
4471,310,0.0
4472,310,0.0
4473,310,0.0
4474,310,0.0
4475,310,0.0
4476,310,0.0
4477,310,0.0
4478,310,0.0
4479,310,0.0
4480,310,0.0
4481,310,0.0
4482,310,0.0
4483,310,0.0
4484,310,0.0
4485,310,0.0
4486,310,0.0
4487,310,0.0
4488,310,0.0
4489,310,0.0
4490,310,0.0
4491,310,0.0
4492,310,0.0
4493,310,0.0
4494,310,0.0
4495,310,0.0
4496,310,0.0
4497,310,0.0
4498,310,0.0
4499,310,0.0
4500,310,0.0
4501,310,0.0
4502,310,0.0
4503,310,0.0
4504,310,0.0
4505,310,0.0
4506,310,0.0
4507,310,0.0
4508,310,0.0
4509,310,0.0
4510,310,0.0
4511,310,0.0
4512,310,0.0
4513,310,0.0
4514,310,0.0
4515,310,0.0
4516,310,0.0
4517,310,0.0
4518,310,0.0
4519,310,0.0
4520,310,0.0
4521,310,0.0
4522,310,0.0
4523,310,0.0
4524,310,0.0
4525,310,0.0
4526,310,0.0
4527,310,0.0
4528,310,0.0
4529,310,0.0
4530,310,0.0
4531,310,0.0
4532,310,0.0
4533,310,0.0
4534,310,0.0
4535,310,0.0
4536,310,0.0
4537,310,0.0
4538,310,0.0
4539,310,0.0
4540,310,0.0
4541,310,0.0
4542,310,0.0
4543,310,0.0
4544,310,0.0
4545,310,0.0
4546,310,0.0
4547,310,0.0
4548,310,0.0
4549,310,0.0
4550,310,0.0
4551,310,0.0
4552,310,0.0
4553,310,0.0
4554,310,0.0
4555,310,0.0
4556,310,0.0
4557,310,0.0
4558,310,0.0
4559,310,0.0
4560,310,0.0
4561,310,0.0
4562,310,0.0
4563,310,0.0
4564,310,0.0
4565,310,0.0
4566,310,0.0
4567,310,0.0
4568,310,0.0
4569,310,0.0
4570,310,0.0
4571,310,0.0
4572,310,0.0
4573,310,0.0
4574,310,0.0
4575,310,0.0
4576,310,0.0
4577,310,0.0
4578,310,0.0
4579,310,0.0
4580,310,0.0
4581,310,0.0
4582,310,0.0
4583,310,0.0
4584,310,0.0
4585,310,0.0
4586,310,0.0
4587,310,0.0
4588,310,0.0
4589,310,0.0
4590,310,0.0
4591,310,0.0
4592,310,0.0
4593,310,0.0
4594,310,0.0
4595,310,0.0
4596,310,0.0
4597,310,0.0
4598,310,0.0
4599,310,0.0
4600,310,0.0
4601,310,0.0
4602,310,0.0
4603,310,0.0
4604,310,0.0
4605,310,0.0
4606,310,0.0
4607,310,0.0
4608,310,0.0
4609,310,0.0
4610,310,0.0
4611,310,0.0
4612,310,0.0
4613,310,0.0
4614,310,0.0
4615,310,0.0
4616,310,0.0
4617,310,0.0
4618,310,0.0
4619,310,0.0
4620,310,0.0
4621,310,0.0
4622,310,0.0
4623,310,0.0
4624,310,0.0
4625,310,0.0
4626,310,0.0
4627,310,0.0
4628,310,0.0
4629,310,0.0
4630,310,0.0
4631,310,0.0
4632,310,0.0
4633,310,0.0
4634,310,0.0
4635,310,0.0
4636,310,0.0
4637,310,0.0
4638,310,0.0
4639,310,0.0
4640,310,0.0
4641,310,0.0
4642,310,0.0
4643,310,0.0
4644,310,0.0
4645,310,0.0
4646,310,0.0
4647,310,0.0
4648,310,0.0
4649,310,0.0
4650,310,0.0
4651,310,0.0
4652,310,0.0
4653,310,0.0
4654,310,0.0
4655,310,0.0
4656,310,0.0
4657,310,0.0
4658,310,0.0
4659,310,0.0
4660,310,0.0
4661,310,0.0
4662,310,0.0
4663,310,0.0
4664,310,0.0
4665,310,0.0
4666,310,0.0
4667,310,0.0
4668,310,0.0
4669,310,0.0
4670,310,0.0
4671,310,0.0
4672,310,0.0
4673,310,0.0
4674,310,0.0
4675,310,0.0
4676,310,0.0
4677,310,0.0
4678,310,0.0
4679,310,0.0
4680,310,0.0
4681,310,0.0
4682,310,0.0
4683,310,0.0
4684,310,0.0
4685,310,0.0
4686,310,0.0
4687,310,0.0
4688,310,0.0
4689,310,0.0
4690,310,0.0
4691,310,0.0
4692,310,0.0
4693,310,0.0
4694,310,0.0
4695,310,0.0
4696,310,0.0
4697,310,0.0
4698,310,0.0
4699,310,0.0
4700,310,0.0
4701,310,0.0
4702,310,0.0
4703,310,0.0
4704,310,0.0
4705,310,0.0
4706,310,0.0
4707,310,0.0
4708,310,0.0
4709,310,0.0
4710,310,0.0
4711,310,0.0
4712,310,0.0
4713,310,0.0
4714,310,0.0
4715,310,0.0
4716,310,0.0
4717,310,0.0
4718,310,0.0
4719,310,0.0
4720,310,0.0
4721,310,0.0
4722,310,0.0
4723,310,0.0
4724,310,0.0
4725,310,0.0
4726,310,0.0
4727,310,0.0
4728,310,0.0
4729,310,0.0
4730,310,0.0
4731,310,0.0
4732,310,0.0
4733,310,0.0
4734,310,0.0
4735,310,0.0
4736,310,0.0
4737,310,0.0
4738,310,0.0
4739,310,0.0
4740,310,0.0
4741,310,0.0
4742,310,0.0
4743,310,0.0
4744,310,0.0
4745,310,0.0
4746,310,0.0
4747,310,0.0
4748,310,0.0
4749,310,0.0
4750,310,0.0
4751,310,0.0
4752,310,0.0
4753,310,0.0
4754,310,0.0
4755,310,0.0
4756,310,0.0
4757,310,0.0
4758,310,0.0
4759,310,0.0
4760,310,0.0
4761,310,0.0
4762,310,0.0
4763,310,0.0
4764,310,0.0
4765,310,0.0
4766,310,0.0
