#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
1    0    1024    0.0    1
2    0    1024    0.0    3
3    0    1024    0.0    3
4    128    1024    0.125    12
5    22    1024    0.021484375    54
6    16    1024    0.015625    71
7    7    1024    0.0068359375    73
8    15    1024    0.0146484375    44
9    0    1024    0.0    33
10    36    1024    0.03515625    21
11    4    1024    0.00390625    5
12    144    1024    0.140625    0
13    0    1024    0.0    0
14    16    1024    0.015625    0
15    16    1024    0.015625    0
16    0    1024    0.0    2
17    0    1024    0.0    14
18    0    1024    0.0    13
19    0    1024    0.0    12
20    0    1024    0.0    16
21    32    1024    0.03125    9
22    0    1024    0.0    21
23    0    1024    0.0    19
24    0    1024    0.0    18
25    0    1024    0.0    37
26    0    1024    0.0    38
27    0    1024    0.0    38
28    0    1024    0.0    29
29    32    1024    0.03125    33
30    0    1024    0.0    50
31    228    1024    0.22265625    50
32    64    1024    0.0625    69
33    96    1024    0.09375    100
34    20    1024    0.01953125    71
35    0    1024    0.0    49
36    176    1024    0.171875    6
37    0    1024    0.0    6
38    101    1024    0.0986328125    13
39    15    1024    0.0146484375    36
40    0    1024    0.0    80
41    0    1024    0.0    90
42    32    1024    0.03125    100
43    40    1024    0.0390625    55
44    40    1024    0.0390625    23
45    86    1024    0.083984375    2
46    0    1024    0.0    1
47    196    1024    0.19140625    3
48    16    1024    0.015625    49
49    2    1024    0.001953125    62
50    0    1024    0.0    88
51    0    1024    0.0    87
52    0    1024    0.0    85
53    0    1024    0.0    74
54    80    1024    0.078125    44
55    5    1024    0.0048828125    26
56    106    1024    0.103515625    18
57    208    1024    0.203125    68
58    64    1024    0.0625    102
59    0    1024    0.0    134
60    0    1024    0.0    116
61    64    1024    0.0625    91
62    0    1024    0.0    63
63    88    1024    0.0859375    44
64    0    1024    0.0    9

average cpu utilization is: 0.0334930419922
average ssd utilization is: 0.44841003418
average gpu utilization is: 0.44841003418
average utilization is: 0.310104370117
average queuing jobs are: 40.359375
maximum queuing jobs are: 134


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
718    1563522562.64    1563522564.16    1.52300000191    1    0.0005    0.0005    1.52350000191    0.0    0
719    1563522562.64    1563522564.16    1.51699995995    1    0.0003    0.0003    1.51729995995    0.0    0
720    1563522562.69    1563522564.16    1.47600007057    64    0.0445    2.848    1.52050007057    0.0    0
721    1563522562.74    1563522564.41    1.67499995232    64    0.0417    2.6688    1.71669995232    0.0    0
722    1563522562.78    1563522564.65    1.87199997902    1    0.0007    0.0007    1.87269997902    0.0    0
723    1563522562.8    1563522564.65    1.85400009155    1    0.0005    0.0005    1.85450009155    0.0    0
724    1563522562.8    1563522564.66    1.85599994659    64    0.0797    5.1008    1.93569994659    0.0    0
725    1563522562.81    1563522564.88    2.06700015068    8    0.0052    0.0416    2.07220015068    0.0    0
726    1563522562.83    1563522564.88    2.05900001526    1    0.003    0.003    2.06200001526    0.0    0
727    1563522562.83    1563522564.89    2.05599999428    1    0.001    0.001    2.05699999428    0.0    0
728    1563522562.84    1563522564.89    2.04800009727    1    0.0004    0.0004    2.04840009727    0.0    0
729    1563522562.85    1563522564.89    2.04600000381    1    0.0005    0.0005    2.04650000381    0.0    0
730    1563522562.86    1563522564.89    2.03600001335    1    0.0005    0.0005    2.03650001335    0.0    0
731    1563522562.88    1563522564.9    2.01899981499    16    0.0085    0.136    2.02749981499    0.0    0
732    1563522562.89    1563522564.91    2.02400016785    1    0.0005    0.0005    2.02450016785    0.0    0
733    1563522562.89    1563522564.91    2.02099990845    1    0.0011    0.0011    2.02209990845    0.0    0
734    1563522562.89    1563522564.92    2.02099990845    1    0.0031    0.0031    2.02409990845    0.0    0
735    1563522562.9    1563522564.92    2.02100014687    1    0.0018    0.0018    2.02280014687    0.0    0
736    1563522562.9    1563522564.92    2.01399993896    64    0.0461    2.9504    2.06009993896    0.0    0
737    1563522562.91    1563522565.16    2.25099992752    1    0.0006    0.0006    2.25159992752    0.0    0
738    1563522562.93    1563522565.16    2.23600006104    16    0.0231    0.3696    2.25910006104    0.0    0
739    1563522562.94    1563522565.18    2.24599981308    1    0.0006    0.0006    2.24659981308    0.0    0
740    1563522562.96    1563522565.18    2.22300004959    1    0.0004    0.0004    2.22340004959    0.0    0
741    1563522563.0    1563522565.19    2.1859998703    64    0.0388    2.4832    2.2247998703    0.0    0
742    1563522563.05    1563522565.43    2.38199996948    64    0.0464    2.9696    2.42839996948    0.0    0
743    1563522563.12    1563522565.64    2.52300000191    64    0.0154    0.9856    2.53840000191    0.0    0
744    1563522563.13    1563522565.84    2.70900011063    64    0.0025    0.16    2.71150011063    0.0    0
745    1563522563.21    1563522566.07    2.85800004005    1    0.0027    0.0027    2.86070004005    0.0    0
746    1563522563.21    1563522566.07    2.85500001907    4    0.0733    0.2932    2.92830001907    0.0    0
747    1563522563.22    1563522566.07    2.85699987411    2    0.0712    0.1424    2.92819987411    0.0    0
748    1563522563.4    1563522566.07    2.66899991035    64    0.0632    4.0448    2.73219991035    0.0    0
749    1563522563.47    1563522566.29    2.8220000267    64    0.0034    0.2176    2.8254000267    0.0    0
750    1563522563.49    1563522566.52    3.02999997139    64    0.05    3.2    3.07999997139    0.0    0
751    1563522563.54    1563522566.75    3.20700001717    64    0.0032    0.2048    3.21020001717    0.0    0
752    1563522563.57    1563522566.97    3.40499997139    64    0.0197    1.2608    3.42469997139    0.0    0
753    1563522563.59    1563522567.18    3.59300017357    64    0.108    6.912    3.70100017357    0.0    0
754    1563522563.7    1563522567.42    3.71899986267    64    0.0026    0.1664    3.72159986267    0.0    0
755    1563522563.71    1563522567.64    3.93000006676    64    0.0984    6.2976    4.02840006676    0.0    0
756    1563522563.74    1563522567.85    4.10700011253    4    0.0852    0.3408    4.19220011253    0.0    0
757    1563522563.74    1563522567.85    4.10399985313    2    0.0833    0.1666    4.18729985313    0.0    0
758    1563522563.77    1563522567.85    4.0759999752    1    0.0019    0.0019    4.0778999752    0.0    0
759    1563522563.79    1563522567.85    4.06200003624    1    0.0015    0.0015    4.06350003624    0.0    0
760    1563522563.8    1563522567.85    4.05599999428    32    0.0229    0.7328    4.07889999428    0.0    0
761    1563522563.82    1563522567.9    4.08599996567    1    0.0019    0.0019    4.08789996567    0.0    0
762    1563522563.83    1563522567.9    4.07899999619    64    0.0992    6.3488    4.17819999619    0.0    0
763    1563522563.89    1563522568.11    4.22399997711    1    0.0013    0.0013    4.22529997711    0.0    0
764    1563522563.93    1563522568.11    4.18700003624    1    0.003    0.003    4.19000003624    0.0    0
765    1563522563.94    1563522568.12    4.17999982834    64    0.2014    12.8896    4.38139982834    0.0    0
766    1563522563.95    1563522568.34    4.3860001564    1    0.0034    0.0034    4.3894001564    0.0    0
767    1563522563.96    1563522568.34    4.3789999485    1    0.0088    0.0088    4.3877999485    0.0    0
768    1563522564.0    1563522568.34    4.33699989319    8    0.0038    0.0304    4.34079989319    0.0    0
769    1563522564.05    1563522568.34    4.29500007629    1    0.0024    0.0024    4.29740007629    0.0    0
770    1563522564.06    1563522568.34    4.28299999237    2    0.0024    0.0048    4.28539999237    0.0    0
771    1563522564.07    1563522568.34    4.27600002289    4    0.0029    0.0116    4.27890002289    0.0    0
772    1563522564.08    1563522568.35    4.27300000191    8    0.0008    0.0064    4.27380000191    0.0    0
773    1563522564.13    1563522568.35    4.22699999809    8    0.0024    0.0192    4.22939999809    0.0    0
774    1563522564.13    1563522568.36    4.22699999809    8    0.0013    0.0104    4.22829999809    0.0    0
775    1563522564.15    1563522568.37    4.21499991417    1    0.0012    0.0012    4.21619991417    0.0    0
776    1563522564.16    1563522568.37    4.21100020409    64    0.1096    7.0144    4.32060020409    0.0    0
777    1563522564.18    1563522568.57    4.39099979401    8    0.0013    0.0104    4.39229979401    0.0    0
778    1563522564.19    1563522568.58    4.38499999046    1    0.0029    0.0029    4.38789999046    0.0    0
779    1563522564.19    1563522568.58    4.38400006294    1    0.0082    0.0082    4.39220006294    0.0    0
780    1563522564.2    1563522568.58    4.3820002079    4    0.0808    0.3232    4.4628002079    0.0    0
781    1563522564.2    1563522568.58    4.37999987602    2    0.079    0.158    4.45899987602    0.0    0
782    1563522564.21    1563522568.58    4.37000012398    8    0.0025    0.02    4.37250012398    0.0    0
783    1563522564.24    1563522568.59    4.34399986267    1    0.0013    0.0013    4.34529986267    0.0    0
784    1563522564.25    1563522568.59    4.34200000763    8    0.0023    0.0184    4.34430000763    0.0    0
785    1563522564.28    1563522568.6    4.31900000572    1    0.001    0.001    4.32000000572    0.0    0
786    1563522564.29    1563522568.6    4.31199979782    64    0.0705    4.512    4.38249979782    0.0    0
787    1563522564.36    1563522568.81    4.4470000267    1    0.0086    0.0086    4.4556000267    0.0    0
788    1563522564.36    1563522568.81    4.44599986076    64    0.0632    4.0448    4.50919986076    0.0    0
789    1563522564.37    1563522569.03    4.65899991989    32    0.0221    0.7072    4.68109991989    0.0    0
790    1563522564.38    1563522569.08    4.70199990273    8    0.0035    0.028    4.70549990273    0.0    0
791    1563522564.39    1563522569.08    4.68700003624    16    0.0177    0.2832    4.70470003624    0.0    0
792    1563522564.41    1563522569.1    4.68899989128    8    0.0339    0.2712    4.72289989128    0.0    0
793    1563522564.45    1563522569.11    4.65899991989    16    0.3393    5.4288    4.99829991989    0.0    0
794    1563522564.45    1563522569.12    4.6740000248    64    0.1104    7.0656    4.7844000248    0.0    0
795    1563522564.45    1563522569.33    4.87599992752    2    0.0159    0.0318    4.89189992752    0.0    0
796    1563522564.47    1563522569.33    4.86000013351    32    0.0132    0.4224    4.87320013351    0.0    0
797    1563522564.47    1563522569.41    4.9350001812    16    0.0117    0.1872    4.9467001812    0.0    0
798    1563522564.53    1563522569.42    4.89699983597    16    0.0019    0.0304    4.89889983597    0.0    0
799    1563522564.53    1563522569.45    4.91300010681    2    0.157    0.314    5.07000010681    0.0    0
800    1563522564.54    1563522569.45    4.90400004387    16    0.0022    0.0352    4.90620004387    0.0    0
801    1563522564.55    1563522569.47    4.91799998283    8    0.0092    0.0736    4.92719998283    0.0    0
802    1563522564.57    1563522569.48    4.90699982643    1    0.0011    0.0011    4.90809982643    0.0    0
803    1563522564.57    1563522569.48    4.90500020981    1    0.0009    0.0009    4.90590020981    0.0    0
804    1563522564.58    1563522569.48    4.90100002289    64    0.0414    2.6496    4.94240002289    0.0    0
805    1563522564.63    1563522569.7    5.06399989128    64    0.0294    1.8816    5.09339989128    0.0    0
806    1563522564.66    1563522569.92    5.25699996948    1    0.001    0.001    5.25799996948    0.0    0
807    1563522564.67    1563522569.92    5.25199985504    64    0.0183    1.1712    5.27029985504    0.0    0
808    1563522564.7    1563522570.15    5.45700001717    64    0.0183    1.1712    5.47530001717    0.0    0
809    1563522564.7    1563522570.37    5.66600012779    1    0.0024    0.0024    5.66840012779    0.0    0
810    1563522564.7    1563522570.37    5.66400003433    1    0.002    0.002    5.66600003433    0.0    0
811    1563522564.72    1563522570.37    5.65299987793    1    0.0018    0.0018    5.65479987793    0.0    0
812    1563522564.73    1563522570.37    5.63899993896    1    0.0008    0.0008    5.63979993896    0.0    0
813    1563522564.74    1563522570.37    5.63800001144    2    0.0199    0.0398    5.65790001144    0.0    0
814    1563522564.74    1563522570.38    5.63800001144    1    0.0006    0.0006    5.63860001144    0.0    0
815    1563522564.74    1563522570.38    5.6369998455    1    0.0013    0.0013    5.6382998455    0.0    0
816    1563522564.76    1563522570.38    5.617000103    64    0.3833    24.5312    6.000300103    0.0    0
817    1563522564.83    1563522570.6    5.77500009537    64    0.0164    1.0496    5.79140009537    0.0    0
818    1563522564.88    1563522570.81    5.9240000248    4    0.0201    0.0804    5.9441000248    0.0    0
819    1563522564.91    1563522570.81    5.90199995041    8    0.02    0.16    5.92199995041    0.0    0
820    1563522564.93    1563522570.82    5.88400006294    16    0.0201    0.3216    5.90410006294    0.0    0
821    1563522565.06    1563522570.84    5.77200007439    1    0.0028    0.0028    5.77480007439    0.0    0
822    1563522565.08    1563522570.84    5.7539999485    2    0.0028    0.0056    5.7567999485    0.0    0
823    1563522565.09    1563522570.84    5.75199985504    1    0.0014    0.0014    5.75339985504    0.0    0
824    1563522565.1    1563522570.84    5.74199986458    4    0.0158    0.0632    5.75779986458    0.0    0
825    1563522565.13    1563522570.84    5.70800018311    8    0.0276    0.2208    5.73560018311    0.0    0
826    1563522565.16    1563522570.85    5.69000005722    1    0.0015    0.0015    5.69150005722    0.0    0
827    1563522565.17    1563522570.85    5.67999982834    64    0.7574    48.4736    6.43739982834    0.0    0
828    1563522565.18    1563522571.06    5.88199996948    16    0.0313    0.5008    5.91329996948    0.0    0
829    1563522565.28    1563522571.07    5.79699993134    1    0.001    0.001    5.79799993134    0.0    0
830    1563522565.52    1563522571.08    5.55999994278    1    0.0027    0.0027    5.56269994278    0.0    0
831    1563522565.52    1563522571.08    5.55900001526    32    0.0249    0.7968    5.58390001526    0.0    0
832    1563522565.53    1563522571.13    5.60400009155    4    0.0186    0.0744    5.62260009155    0.0    0
833    1563522565.61    1563522571.13    5.52499985695    1    0.0011    0.0011    5.52609985695    0.0    0
834    1563522565.94    1563522571.13    5.19599986076    1    0.001    0.001    5.19699986076    0.0    0
835    1563522566.57    1563522571.14    4.56300020218    64    1.0923    69.9072    5.65530020218    0.0    0
836    1563522566.82    1563522571.42    4.60500001907    4    0.0439    0.1756    4.64890001907    0.0    0
837    1563522566.82    1563522571.43    4.60699987411    2    0.042    0.084    4.64899987411    0.0    0
838    1563522567.67    1563522571.43    3.75899982452    16    1.0923    17.4768    4.85129982452    0.0    0
839    1563522568.77    1563522571.45    2.68600010872    128    0.9591    122.7648    3.64510010872    0.0    0
840    1563522569.89    1563522572.4    2.50500011444    64    0.0498    3.1872    2.55480011444    0.0    0
841    1563522569.95    1563522572.65    2.69400000572    64    0.5945    38.048    3.28850000572    0.0    0
842    1563522570.44    1563522572.87    2.42900013924    16    0.0441    0.7056    2.47310013924    0.0    0
843    1563522570.53    1563522572.89    2.35300016403    1    0.0017    0.0017    2.35470016403    0.0    0
844    1563522570.54    1563522572.89    2.35399985313    16    0.018    0.288    2.37199985313    0.0    0
845    1563522570.71    1563522572.9    2.18800020218    4    0.0384    0.1536    2.22640020218    0.0    0
846    1563522570.78    1563522572.91    2.1289999485    16    0.0774    1.2384    2.2063999485    0.0    0
847    1563522571.01    1563522572.92    1.91000008583    1    0.1965    0.1965    2.10650008583    0.0    0
848    1563522571.02    1563522572.92    1.90599989891    64    0.0313    2.0032    1.93729989891    0.0    0
849    1563522571.03    1563522573.16    2.12400007248    1    0.0014    0.0014    2.12540007248    0.0    0
850    1563522571.06    1563522573.16    2.10199999809    64    0.1226    7.8464    2.22459999809    0.0    0
851    1563522571.17    1563522573.38    2.20799994469    1    0.0014    0.0014    2.20939994469    0.0    0
852    1563522571.18    1563522573.38    2.19799995422    64    0.0318    2.0352    2.22979995422    0.0    0
853    1563522571.22    1563522573.62    2.40300011635    64    0.2413    15.4432    2.64430011635    0.0    0
854    1563522571.36    1563522573.86    2.49799990654    1    0.003    0.003    2.50099990654    0.0    0
855    1563522571.37    1563522573.86    2.49000000954    1    0.1507    0.1507    2.64070000954    0.0    0
856    1563522571.44    1563522573.86    2.42300009727    1    0.0013    0.0013    2.42430009727    0.0    0
857    1563522571.47    1563522573.87    2.39600014687    64    0.1086    6.9504    2.50460014687    0.0    0
858    1563522571.51    1563522574.09    2.58200001717    1    0.0017    0.0017    2.58370001717    0.0    0
859    1563522571.55    1563522574.09    2.54799985886    16    0.0324    0.5184    2.58039985886    0.0    0
860    1563522571.56    1563522574.11    2.55799984932    4    0.001    0.004    2.55899984932    0.0    0
861    1563522571.56    1563522574.12    2.5569999218    8    0.0014    0.0112    2.5583999218    0.0    0
862    1563522571.56    1563522574.12    2.55799984932    16    0.002    0.032    2.55999984932    0.0    0
863    1563522571.59    1563522574.13    2.5490000248    1    0.0017    0.0017    2.5507000248    0.0    0
864    1563522571.59    1563522574.13    2.54500007629    1    0.0012    0.0012    2.54620007629    0.0    0
865    1563522571.59    1563522574.14    2.54600000381    64    0.021    1.344    2.56700000381    0.0    0
866    1563522571.62    1563522574.36    2.73600006104    64    0.0168    1.0752    2.75280006104    0.0    0
867    1563522571.65    1563522574.59    2.93799996376    64    0.0241    1.5424    2.96209996376    0.0    0
868    1563522571.67    1563522574.81    3.13499999046    8    0.0014    0.0112    3.13639999046    0.0    0
869    1563522571.67    1563522574.81    3.13499999046    4    0.0009    0.0036    3.13589999046    0.0    0
870    1563522571.68    1563522574.81    3.1369998455    32    0.0022    0.0704    3.1391998455    0.0    0
871    1563522571.68    1563522574.87    3.18499994278    64    0.0824    5.2736    3.26739994278    0.0    0
872    1563522571.76    1563522575.07    3.30799984932    1    0.0018    0.0018    3.30979984932    0.0    0
873    1563522571.77    1563522575.07    3.3029999733    1    0.0    0.0    3.3029999733    0.0    0
874    1563522571.82    1563522575.07    3.25099992752    1    0.0033    0.0033    3.25429992752    0.0    0
875    1563522571.83    1563522575.07    3.24399995804    64    0.1125    7.2    3.35649995804    0.0    0
876    1563522571.83    1563522575.28    3.45200014114    8    0.0044    0.0352    3.45640014114    0.0    0
877    1563522571.86    1563522575.29    3.43000006676    8    0.0018    0.0144    3.43180006676    0.0    0
878    1563522571.86    1563522575.29    3.42899990082    8    0.0064    0.0512    3.43539990082    0.0    0
879    1563522571.91    1563522575.3    3.38300013542    16    0.0416    0.6656    3.42460013542    0.0    0
880    1563522571.94    1563522575.32    3.37400007248    8    0.0069    0.0552    3.38090007248    0.0    0
881    1563522571.95    1563522575.32    3.36999988556    1    0.0029    0.0029    3.37289988556    0.0    0
882    1563522571.96    1563522575.32    3.36500000954    32    0.0391    1.2512    3.40410000954    0.0    0
883    1563522571.96    1563522575.38    3.41799998283    1    0.0041    0.0041    3.42209998283    0.0    0
884    1563522571.96    1563522575.38    3.41400003433    64    0.1185    7.584    3.53250003433    0.0    0
885    1563522571.96    1563522575.62    3.65499997139    8    0.0439    0.3512    3.69889997139    0.0    0
886    1563522571.97    1563522575.62    3.64900016785    1    0.0023    0.0023    3.65130016785    0.0    0
887    1563522571.98    1563522575.62    3.64400005341    1    0.0034    0.0034    3.64740005341    0.0    0
888    1563522572.01    1563522575.63    3.61999988556    16    0.0721    1.1536    3.69209988556    0.0    0
889    1563522572.02    1563522575.64    3.62800002098    8    0.8999    7.1992    4.52790002098    0.0    0
890    1563522572.07    1563522575.65    3.57699990273    8    0.0094    0.0752    3.58639990273    0.0    0
891    1563522572.09    1563522575.65    3.5640001297    8    0.0081    0.0648    3.5721001297    0.0    0
892    1563522572.09    1563522575.66    3.56699991226    1    0.0037    0.0037    3.57069991226    0.0    0
893    1563522572.09    1563522575.66    3.56799983978    1    0.003    0.003    3.57099983978    0.0    0
894    1563522572.1    1563522575.66    3.56200003624    1    0.0043    0.0043    3.56630003624    0.0    0
895    1563522572.1    1563522575.66    3.56299996376    64    0.1124    7.1936    3.67539996376    0.0    0
896    1563522572.12    1563522575.88    3.76200008392    1    0.002    0.002    3.76400008392    0.0    0
897    1563522572.15    1563522575.88    3.72799992561    1    0.1529    0.1529    3.88089992561    0.0    0
898    1563522572.17    1563522575.88    3.70900011063    1    0.0015    0.0015    3.71050011063    0.0    0
899    1563522572.22    1563522575.88    3.66100001335    1    0.0013    0.0013    3.66230001335    0.0    0
900    1563522572.22    1563522575.88    3.66300010681    64    0.0169    1.0816    3.67990010681    0.0    0
901    1563522572.24    1563522576.12    3.88099980354    1    0.0026    0.0026    3.88359980354    0.0    0
902    1563522572.25    1563522576.12    3.87199997902    64    0.1111    7.1104    3.98309997902    0.0    0
903    1563522572.36    1563522576.34    3.97999978065    1    0.0081    0.0081    3.98809978065    0.0    0
904    1563522572.37    1563522576.34    3.97099995613    1    0.0018    0.0018    3.97279995613    0.0    0
905    1563522572.37    1563522576.34    3.96700000763    8    0.002    0.016    3.96900000763    0.0    0
906    1563522572.38    1563522576.34    3.96800017357    8    0.0071    0.0568    3.97510017357    0.0    0
907    1563522572.41    1563522576.35    3.93600010872    64    0.1107    7.0848    4.04670010872    0.0    0
908    1563522572.53    1563522576.57    4.03800010681    1    0.0012    0.0012    4.03920010681    0.0    0
909    1563522572.55    1563522576.57    4.02300000191    64    0.1085    6.944    4.13150000191    0.0    0
910    1563522572.62    1563522576.79    4.16300010681    1    0.0012    0.0012    4.16420010681    0.0    0
911    1563522572.66    1563522576.79    4.12800002098    1    0.0012    0.0012    4.12920002098    0.0    0
912    1563522572.67    1563522576.79    4.11699986458    16    0.0044    0.0704    4.12139986458    0.0    0
913    1563522572.68    1563522576.8    4.12599992752    16    0.0051    0.0816    4.13109992752    0.0    0
914    1563522572.68    1563522576.82    4.13700008392    16    0.0051    0.0816    4.14210008392    0.0    0
915    1563522572.69    1563522576.83    4.14600014687    64    0.0621    3.9744    4.20810014687    0.0    0
916    1563522572.69    1563522577.04    4.34999990463    16    0.007    0.112    4.35699990463    0.0    0
917    1563522572.72    1563522577.06    4.33800005913    16    0.0049    0.0784    4.34290005913    0.0    0
918    1563522572.76    1563522577.07    4.31599998474    16    0.0071    0.1136    4.32309998474    0.0    0
919    1563522572.76    1563522577.09    4.32799983025    64    0.2053    13.1392    4.53329983025    0.0    0
920    1563522572.78    1563522577.33    4.55799984932    16    0.0022    0.0352    4.56019984932    0.0    0
921    1563522572.78    1563522577.35    4.56699991226    16    0.007    0.112    4.57399991226    0.0    0
922    1563522572.79    1563522577.36    4.57699990273    16    0.0074    0.1184    4.58439990273    0.0    0
923    1563522572.79    1563522577.38    4.58600020409    16    0.0068    0.1088    4.59280020409    0.0    0
924    1563522572.8    1563522577.4    4.59299993515    16    0.0065    0.104    4.59949993515    0.0    0
925    1563522572.8    1563522577.41    4.60800004005    8    0.0014    0.0112    4.60940004005    0.0    0
926    1563522572.81    1563522577.42    4.6099998951    8    0.0074    0.0592    4.6173998951    0.0    0
927    1563522572.81    1563522577.42    4.60800004005    16    0.0064    0.1024    4.61440004005    0.0    0
928    1563522572.85    1563522577.44    4.58800005913    1    0.0013    0.0013    4.58930005913    0.0    0
929    1563522572.89    1563522577.44    4.54999995232    16    0.0074    0.1184    4.55739995232    0.0    0
930    1563522572.9    1563522577.45    4.5569999218    16    0.0079    0.1264    4.5648999218    0.0    0
931    1563522572.9    1563522577.47    4.56500005722    16    0.0028    0.0448    4.56780005722    0.0    0
932    1563522572.91    1563522577.48    4.57499980927    16    0.0092    0.1472    4.58419980927    0.0    0
933    1563522572.91    1563522577.5    4.58999991417    1    0.0015    0.0015    4.59149991417    0.0    0
934    1563522572.92    1563522577.5    4.58600020409    16    0.0079    0.1264    4.59390020409    0.0    0
935    1563522572.93    1563522577.52    4.58899998665    16    0.0107    0.1712    4.59969998665    0.0    0
936    1563522572.93    1563522577.53    4.59899997711    16    0.0089    0.1424    4.60789997711    0.0    0
937    1563522572.97    1563522577.55    4.58599996567    32    0.0199    0.6368    4.60589996567    0.0    0
938    1563522572.99    1563522577.63    4.6400001049    1    0.001    0.001    4.6410001049    0.0    0
939    1563522573.0    1563522577.63    4.63199996948    1    0.0018    0.0018    4.63379996948    0.0    0
940    1563522573.0    1563522577.63    4.63199996948    64    0.0143    0.9152    4.64629996948    0.0    0
941    1563522573.02    1563522577.88    4.85800004005    64    0.1992    12.7488    5.05720004005    0.0    0
942    1563522573.05    1563522578.1    5.05199980736    16    0.0009    0.0144    5.05289980736    0.0    0
943    1563522573.06    1563522578.12    5.06399989128    16    0.2281    3.6496    5.29209989128    0.0    0
944    1563522573.06    1563522578.13    5.06900000572    16    0.628    10.048    5.69700000572    0.0    0
945    1563522573.13    1563522578.15    5.0119998455    1    0.0011    0.0011    5.0130998455    0.0    0
946    1563522573.22    1563522578.15    4.92200016975    1    0.001    0.001    4.92300016975    0.0    0
947    1563522573.24    1563522578.15    4.91400003433    8    0.4595    3.676    5.37350003433    0.0    0
948    1563522573.24    1563522578.15    4.91499996185    64    0.2006    12.8384    5.11559996185    0.0    0
949    1563522573.31    1563522578.37    5.06799983978    8    0.006    0.048    5.07399983978    0.0    0
950    1563522573.31    1563522578.38    5.06500005722    8    0.0069    0.0552    5.07190005722    0.0    0
951    1563522573.43    1563522578.38    4.95300006866    1    0.0021    0.0021    4.95510006866    0.0    0
952    1563522573.44    1563522578.38    4.94000005722    1    0.0013    0.0013    4.94130005722    0.0    0
953    1563522573.45    1563522578.39    4.93600010872    64    0.1996    12.7744    5.13560010872    0.0    0
954    1563522573.53    1563522578.59    5.06399989128    8    0.1759    1.4072    5.23989989128    0.0    0
955    1563522573.6    1563522578.6    4.99599981308    16    0.0058    0.0928    5.00179981308    0.0    0
956    1563522573.6    1563522578.61    5.007999897    16    0.01    0.16    5.017999897    0.0    0
957    1563522573.61    1563522578.64    5.03299999237    16    0.0028    0.0448    5.03579999237    0.0    0
958    1563522573.62    1563522578.66    5.04200005531    16    0.0084    0.1344    5.05040005531    0.0    0
959    1563522573.62    1563522578.67    5.05399990082    4    0.0065    0.026    5.06049990082    0.0    0
960    1563522573.66    1563522578.68    5.01800012589    1    0.001    0.001    5.01900012589    0.0    0
961    1563522573.66    1563522578.68    5.01499986649    4    0.0137    0.0548    5.02869986649    0.0    0
962    1563522573.67    1563522578.68    5.01600003242    16    0.0064    0.1024    5.02240003242    0.0    0
963    1563522573.67    1563522578.7    5.03199982643    16    0.0005    0.008    5.03249982643    0.0    0
964    1563522573.67    1563522578.72    5.0490000248    16    0.0108    0.1728    5.0598000248    0.0    0
965    1563522573.67    1563522578.73    5.05900001526    16    0.0122    0.1952    5.07120001526    0.0    0
966    1563522573.67    1563522578.74    5.0720000267    32    0.0223    0.7136    5.0943000267    0.0    0
967    1563522573.69    1563522578.8    5.11500000954    1    0.0012    0.0012    5.11620000954    0.0    0
968    1563522573.72    1563522578.81    5.08800005913    1    0.0004    0.0004    5.08840005913    0.0    0
969    1563522573.79    1563522578.81    5.02300000191    16    0.0055    0.088    5.02850000191    0.0    0
970    1563522573.79    1563522578.83    5.03600001335    16    0.0067    0.1072    5.04270001335    0.0    0
971    1563522573.79    1563522578.84    5.05400013924    16    0.0094    0.1504    5.06340013924    0.0    0
972    1563522573.8    1563522578.86    5.05999994278    64    0.2086    13.3504    5.26859994278    0.0    0
973    1563522573.81    1563522579.09    5.27800011635    8    0.2198    1.7584    5.49780011635    0.0    0
974    1563522573.83    1563522579.09    5.2619998455    32    0.026    0.832    5.2879998455    0.0    0
975    1563522573.9    1563522579.14    5.23600006104    32    0.0275    0.88    5.26350006104    0.0    0
976    1563522573.93    1563522579.19    5.26099991798    1    0.0015    0.0015    5.26249991798    0.0    0
977    1563522573.95    1563522579.2    5.24700021744    16    0.2303    3.6848    5.47730021744    0.0    0
978    1563522573.96    1563522579.21    5.25499987602    32    0.0324    1.0368    5.28739987602    0.0    0
979    1563522573.98    1563522579.26    5.28199982643    1    0.0064    0.0064    5.28839982643    0.0    0
980    1563522573.99    1563522579.27    5.27700018883    1    0.0006    0.0006    5.27760018883    0.0    0
981    1563522573.99    1563522579.27    5.27300000191    1    0.0005    0.0005    5.27350000191    0.0    0
982    1563522574.0    1563522579.27    5.26899981499    1    0.0005    0.0005    5.26949981499    0.0    0
983    1563522574.0    1563522579.27    5.26800012589    2    0.0166    0.0332    5.28460012589    0.0    0
984    1563522574.02    1563522579.27    5.24699997902    1    0.0013    0.0013    5.24829997902    0.0    0
985    1563522574.04    1563522579.27    5.22800016403    16    0.0065    0.104    5.23450016403    0.0    0
986    1563522574.05    1563522579.29    5.24099993706    16    0.0069    0.1104    5.24789993706    0.0    0
987    1563522574.05    1563522579.31    5.26099991798    16    0.0094    0.1504    5.27039991798    0.0    0
988    1563522574.06    1563522579.33    5.26200008392    32    0.0209    0.6688    5.28290008392    0.0    0
