#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
587    0    1024    0.0    342
588    0    1024    0.0    342
589    0    1024    0.0    342
590    256    1024    0.25    340
591    0    1024    0.0    340
592    0    1024    0.0    340
593    0    1024    0.0    340
594    0    1024    0.0    338
595    128    1024    0.125    330
596    132    1024    0.12890625    319
597    0    1024    0.0    316
598    0    1024    0.0    316
599    0    1024    0.0    316
600    0    1024    0.0    315
601    0    1024    0.0    311
602    0    1024    0.0    311
603    0    1024    0.0    311
604    0    1024    0.0    311
605    420    1024    0.41015625    300
606    0    1024    0.0    300
607    0    1024    0.0    300
608    0    1024    0.0    300
609    256    1024    0.25    297
610    0    1024    0.0    297
611    0    1024    0.0    297
612    0    1024    0.0    297
613    256    1024    0.25    294
614    4    1024    0.00390625    287
615    0    1024    0.0    287
616    0    1024    0.0    287
617    0    1024    0.0    287
618    256    1024    0.25    285
619    0    1024    0.0    285
620    0    1024    0.0    285
621    0    1024    0.0    285
622    0    1024    0.0    285
623    0    1024    0.0    281
624    0    1024    0.0    281
625    0    1024    0.0    281
626    276    1024    0.26953125    277
627    0    1024    0.0    277
628    0    1024    0.0    277
629    0    1024    0.0    277
630    183    1024    0.1787109375    271
631    0    1024    0.0    269
632    0    1024    0.0    269
633    0    1024    0.0    269
634    0    1024    0.0    269
635    0    1024    0.0    268
636    0    1024    0.0    268
637    0    1024    0.0    268
638    256    1024    0.25    267
639    64    1024    0.0625    266
640    0    1024    0.0    266
641    0    1024    0.0    266
642    0    1024    0.0    266
643    128    1024    0.125    260
644    0    1024    0.0    260
645    0    1024    0.0    260
646    0    1024    0.0    260
647    0    1024    0.0    260
648    344    1024    0.3359375    250
649    0    1024    0.0    250
650    0    1024    0.0    250
651    0    1024    0.0    250
652    276    1024    0.26953125    246
653    0    1024    0.0    242
654    0    1024    0.0    242
655    0    1024    0.0    242
656    0    1024    0.0    242
657    320    1024    0.3125    240
658    0    1024    0.0    240
659    0    1024    0.0    240
660    0    1024    0.0    240
661    64    1024    0.0625    238
662    0    1024    0.0    238
663    0    1024    0.0    238
664    0    1024    0.0    238
665    0    1024    0.0    237
666    0    1024    0.0    237
667    0    1024    0.0    237
668    0    1024    0.0    237
669    4    1024    0.00390625    235
670    0    1024    0.0    235
671    0    1024    0.0    235
672    0    1024    0.0    235
673    4    1024    0.00390625    232
674    37    1024    0.0361328125    231
675    0    1024    0.0    231
676    0    1024    0.0    231
677    0    1024    0.0    231
678    0    1024    0.0    229
679    0    1024    0.0    229
680    0    1024    0.0    229
681    0    1024    0.0    229
682    0    1024    0.0    228
683    0    1024    0.0    228
684    0    1024    0.0    228
685    0    1024    0.0    228
686    0    1024    0.0    226
687    0    1024    0.0    226
688    0    1024    0.0    226
689    0    1024    0.0    226
690    4    1024    0.00390625    223
