#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
50    1563434546.06    1563434557.68    11.6210000515    4    0.0526    0.2104    11.6736000515    1.5    2
51    1563434546.12    1563434557.7    11.5829999447    4    0.0284    0.1136    11.6113999447    1.5    2
52    1563434546.38    1563434557.82    11.4379999638    64    0.0131    0.8384    11.4510999638    3.13492063492    5
53    1563434546.46    1563434557.85    11.3849999905    16    0.0296    0.4736    11.4145999905    2.16666666667    3
54    1563434546.52    1563434559.83    13.3139998913    256    0.7774    199.0144    14.0913998913    4.17463235294    7
55    1563434546.54    1563434561.8    15.257999897    256    0.0057    1.4592    15.263699897    4.3043504902    8
56    1563434546.55    1563434561.83    15.2790000439    4    0.0834    0.3336    15.3624000439    1.5    2
57    1563434546.64    1563434561.85    15.2070000172    16    0.03    0.48    15.2370000172    2.16666666667    3
58    1563434546.91    1563434561.87    14.9639999866    4    0.5984    2.3936    15.5623999866    1.5    2
59    1563434546.94    1563434564.03    17.0880000591    256    0.0057    1.4592    17.0937000591    4.17463235294    7
60    1563434547.19    1563434564.06    16.8740000725    16    0.7709    12.3344    17.6449000725    2.16666666667    3
61    1563434547.29    1563434564.08    16.7870001793    4    1.1322    4.5288    17.9192001793    1.5    2
62    1563434547.31    1563434566.33    19.0160000324    256    0.6811    174.3616    19.6971000324    4.17463235294    7
63    1563434547.5    1563434566.49    18.9909999371    64    0.9575    61.28    19.9484999371    3.2003968254    5
64    1563434547.52    1563434566.5    18.9820001125    4    0.0059    0.0236    18.9879001125    1.5    2
65    1563434547.58    1563434566.51    18.9309999943    16    0.7662    12.2592    19.6971999943    2.38333333333    4
66    1563434547.67    1563434566.54    18.861000061    16    0.7709    12.3344    19.631900061    2.16666666667    3
67    1563434547.88    1563434566.55    18.6650002003    4    0.6477    2.5908    19.3127002003    1.5    2
68    1563434548.0    1563434566.68    18.6820001602    64    0.9575    61.28    19.6395001602    3.17063492063    5
69    1563434548.02    1563434566.69    18.6789999008    4    1.1322    4.5288    19.8111999008    1.5    2
70    1563434548.03    1563434566.71    18.6790001392    16    0.0432    0.6912    18.7222001392    2.21666666667    4
71    1563434548.08    1563434566.73    18.6519999504    16    0.0099    0.1584    18.6618999504    2.25    4
72    1563434548.2    1563434566.74    18.5399999619    4    0.5984    2.3936    19.1383999619    1.5    2
73    1563434548.26    1563434566.77    18.5099999905    16    0.0296    0.4736    18.5395999905    2.25    4
74    1563434548.27    1563434566.78    18.5120000839    4    0.0834    0.3336    18.5954000839    1.5    2
75    1563434548.28    1563434566.91    18.6399998665    64    0.0254    1.6256    18.6653998665    3.24007936508    5
