,aspl,diameter,hosts,number of nodes,switches
772,1.75,2,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470]",8,"[34, 161, 163, 324, 749, 406, 605, 446]"
773,1.75,2,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979]",8,"[0, 129, 34, 715, 238, 143, 244, 955]"
774,1.75,2,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341]",8,"[129, 2, 483, 716, 47, 213, 796, 317]"
775,0.0,0,[1024],1,[0]
776,3.62698412698,5,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1121, 1707, 1230, 1135, 1236, 1947, 1532]",64,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 97, 683, 206, 111, 212, 923, 508]"
777,1.75,2,"[1024, 1058, 1739, 1262, 1167, 1268, 1979, 1052]",8,"[0, 34, 715, 238, 143, 244, 955, 28]"
778,0.0,0,[1058],1,[34]
779,0.0,0,[1024],1,[0]
780,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
781,1.0,1,"[1167, 1249]",2,"[143, 225]"
782,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
783,0.0,0,[1268],1,[244]
784,1.75,2,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341]",8,"[129, 2, 483, 716, 47, 213, 796, 317]"
785,0.0,0,[1024],1,[0]
786,3.45535714286,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181]",64,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157]"
787,0.0,0,[1086],1,[62]
788,3.96577380952,6,"[1504, 1236, 1270, 1365, 1707, 1386, 1135, 1121, 1230, 1947, 1532, 1224, 1458, 1951, 1410, 1969, 1399, 1048, 1281, 1193, 1936, 1238, 1207, 1985, 1669, 1558, 1559, 1573, 1352, 1513, 1515, 1164, 1246, 1217, 1706, 1293, 1518, 1331, 1914, 1506, 1708, 1039, 1205, 1359, 2041, 1370, 1798, 1799, 1703, 1288, 1719, 1147, 1149, 1923, 1353, 1258, 1468, 1358, 1424, 1661, 1571, 1546, 1547, 1717]",64,"[480, 212, 246, 341, 683, 362, 111, 97, 206, 923, 508, 200, 434, 927, 386, 945, 375, 24, 257, 169, 912, 214, 183, 961, 645, 534, 535, 549, 328, 489, 491, 140, 222, 193, 682, 269, 494, 307, 890, 482, 684, 15, 181, 335, 1017, 346, 774, 775, 679, 264, 695, 123, 125, 899, 329, 234, 444, 334, 400, 637, 547, 522, 523, 693]"
789,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
790,1.75,2,"[1389, 1960, 1291, 1260, 1231, 1201, 1784, 1305]",8,"[365, 936, 267, 236, 207, 177, 760, 281]"
791,2.39166666667,4,"[1391, 1248, 1473, 1962, 1037, 1075, 1658, 1435, 1377, 1282, 1963, 1486, 1492, 1691, 1276, 1344]",16,"[367, 224, 449, 938, 13, 51, 634, 411, 353, 258, 939, 462, 468, 667, 252, 320]"
792,1.75,2,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979]",8,"[0, 129, 34, 715, 238, 143, 244, 955]"
793,2.39166666667,4,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036, 2029, 1842, 1843, 1883, 2019]",16,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12, 1005, 818, 819, 859, 995]"
794,3.77628968254,5,"[1026, 1155, 1316, 1741, 1398, 1597, 1438, 1313, 1028, 1253, 1742, 1111, 1694, 1471, 1443, 1445, 1350, 2031, 1072, 1304, 2015, 1763, 1959, 1170, 2001, 1650, 1720, 1721, 1514, 1585, 1364, 1525, 1527, 1176, 1857, 1576, 1577, 2018, 1394, 1619, 1815, 1737, 1066, 1200, 1625, 1404, 1053, 1055, 1184, 1186, 1900, 1231, 1980, 1501, 1250, 1157, 1062, 1743, 1528, 1727, 1824, 1124, 1126, 1095]",64,"[2, 131, 292, 717, 374, 573, 414, 289, 4, 229, 718, 87, 670, 447, 419, 421, 326, 1007, 48, 280, 991, 739, 935, 146, 977, 626, 696, 697, 490, 561, 340, 501, 503, 152, 833, 552, 553, 994, 370, 595, 791, 713, 42, 176, 601, 380, 29, 31, 160, 162, 876, 207, 956, 477, 226, 133, 38, 719, 504, 703, 800, 100, 102, 71]"
795,1.0,1,"[1024, 1153]",2,"[0, 129]"
796,3.04838709677,4,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475, 1477, 1382, 1551, 1104, 1336, 2047, 1795, 1991, 1682]",32,"[34, 161, 163, 324, 749, 406, 605, 446, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451, 453, 358, 527, 80, 312, 1023, 771, 967, 658]"
797,2.39166666667,4,"[1739, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1206, 1318, 1543, 2037, 1686, 1756, 1757, 1935]",16,"[715, 993, 677, 272, 566, 567, 1008, 607, 182, 294, 519, 1013, 662, 732, 733, 911]"
798,2.475,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187]",16,"[0, 129, 34, 715, 238, 143, 244, 955, 483, 716, 47, 213, 796, 317, 161, 163]"
799,1.0,1,"[1024, 1153]",2,"[0, 129]"
800,2.39166666667,4,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345]",16,"[34, 161, 163, 324, 749, 406, 605, 446, 32, 3, 748, 79, 245, 828, 349, 321]"
801,1.75,2,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470]",8,"[34, 161, 163, 324, 749, 406, 605, 446]"
802,0.0,0,[1058],1,[34]
803,0.0,0,[1058],1,[34]
804,3.6185515873,5,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475, 1477, 1382, 1551, 1104, 1336, 2047, 1795, 1991, 1682, 2033, 1202, 1752, 1753, 1729, 1034, 1617, 1396, 1045, 1047, 1208, 1889, 1608, 1609, 1538, 1426, 1651, 1847, 1769, 1098, 1232, 1657, 1436, 1085, 1087, 1090, 1771, 1294, 1199, 1300, 2011, 1084]",64,"[34, 161, 163, 324, 749, 406, 605, 446, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451, 453, 358, 527, 80, 312, 1023, 771, 967, 658, 1009, 178, 728, 729, 705, 10, 593, 372, 21, 23, 184, 865, 584, 585, 514, 402, 627, 823, 745, 74, 208, 633, 412, 61, 63, 66, 747, 270, 175, 276, 987, 60]"
805,3.65674603175,5,"[1739, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1206, 1318, 1543, 2037, 1686, 1756, 1757, 1514, 1935, 1680, 1681, 1977, 1146, 1626, 1028, 1324, 1425, 1330, 1534, 1439, 1921, 1922, 2026, 1067, 2000, 1531, 1948, 1698, 1699, 1644, 1420, 1553, 1404, 1885, 1572, 1541, 1461, 1622, 1690, 1125, 1763, 1444, 1738, 1428, 1909, 1593, 1668, 1346, 1322, 1905, 1172, 1333, 1335, 1496, 1284, 1445]",64,"[715, 993, 677, 272, 566, 567, 1008, 607, 182, 294, 519, 1013, 662, 732, 733, 490, 911, 656, 657, 953, 122, 602, 4, 300, 401, 306, 510, 415, 897, 898, 1002, 43, 976, 507, 924, 674, 675, 620, 396, 529, 380, 861, 548, 517, 437, 598, 666, 101, 739, 420, 714, 404, 885, 569, 644, 322, 298, 881, 148, 309, 311, 472, 260, 421]"
806,0.0,0,[1024],1,[0]
807,3.66121031746,5,"[1024, 1153, 1058, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378]",64,"[0, 129, 34, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 937, 204, 365, 367, 338, 537, 378, 225, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 480, 131, 292, 717, 374, 573, 414, 354]"
808,3.63640873016,5,"[1739, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1206, 1318, 1543, 2037, 1686, 1756, 1757, 1514, 1935, 1680, 1681, 1977, 1146, 1626, 1028, 1324, 1425, 1330, 2011, 1534, 1439, 1921, 1922, 2026, 1067, 2000, 1531, 1948, 1698, 1699, 1644, 1420, 1553, 1404, 1885, 1572, 1541, 1461, 1622, 1690, 1125, 1763, 1444, 1738, 1428, 1909, 1593, 1668, 1346, 1322, 1905, 1172, 1333, 1335, 1496, 1284]",64,"[715, 993, 677, 272, 566, 567, 1008, 607, 182, 294, 519, 1013, 662, 732, 733, 490, 911, 656, 657, 953, 122, 602, 4, 300, 401, 306, 987, 510, 415, 897, 898, 1002, 43, 976, 507, 924, 674, 675, 620, 396, 529, 380, 861, 548, 517, 437, 598, 666, 101, 739, 420, 714, 404, 885, 569, 644, 322, 298, 881, 148, 309, 311, 472, 260]"
809,0.0,0,[1024],1,[0]
810,0.0,0,[1153],1,[129]
811,0.0,0,[1058],1,[34]
812,0.0,0,[1024],1,[0]
813,1.0,1,"[1024, 1153]",2,"[0, 129]"
814,0.0,0,[1058],1,[34]
815,0.0,0,[1058],1,[34]
816,3.45535714286,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181]",64,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157]"
817,4.03323412698,6,"[1086, 1186, 1897, 1226, 1360, 1785, 1213, 1215, 1152, 1315, 1476, 1901, 1620, 1917, 1566, 1621, 1925, 1192, 1353, 1092, 1803, 1388, 1394, 1805, 1966, 1486, 1823, 1025, 1129, 1055, 1411, 1994, 1072, 1297, 1786, 1281, 1867, 1295, 1595, 1188, 1413, 1271, 1854, 1119, 1510, 1679, 1464, 1923, 1607, 1810, 1880, 1881, 1928, 1481, 1583, 1049, 1722, 1790, 1665, 1346, 1623, 1986, 1898, 1976]",64,"[62, 162, 873, 202, 336, 761, 189, 191, 128, 291, 452, 877, 596, 893, 542, 597, 901, 168, 329, 68, 779, 364, 370, 781, 942, 462, 799, 1, 105, 31, 387, 970, 48, 273, 762, 257, 843, 271, 571, 164, 389, 247, 830, 95, 486, 655, 440, 899, 583, 786, 856, 857, 904, 457, 559, 25, 698, 766, 641, 322, 599, 962, 874, 952]"
818,1.5,2,"[1504, 1236, 1270, 1365]",4,"[480, 212, 246, 341]"
819,1.75,2,"[1086, 1186, 1897, 1226, 1360, 1785, 1213, 1215]",8,"[62, 162, 873, 202, 336, 761, 189, 191]"
820,2.55,4,"[1504, 1236, 1270, 1365, 1707, 1386, 1135, 1121, 1230, 1947, 1532, 1224, 1458, 1951, 1410, 1969]",16,"[480, 212, 246, 341, 683, 362, 111, 97, 206, 923, 508, 200, 434, 927, 386, 945]"
821,0.0,0,[1086],1,[62]
822,1.0,1,"[1086, 1186]",2,"[62, 162]"
823,0.0,0,[1228],1,[204]
824,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
825,1.75,2,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341]",8,"[129, 2, 483, 716, 47, 213, 796, 317]"
826,0.0,0,[1024],1,[0]
827,3.62698412698,5,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1121, 1707, 1230, 1135, 1236, 1947, 1532]",64,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 97, 683, 206, 111, 212, 923, 508]"
828,2.39166666667,4,"[1024, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017]",16,"[0, 34, 715, 238, 143, 244, 955, 28, 161, 163, 324, 749, 406, 605, 446, 993]"
829,0.0,0,[1024],1,[0]
830,0.0,0,[1024],1,[0]
831,3.06048387097,4,"[1024, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038]",32,"[0, 34, 715, 238, 143, 244, 955, 28, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14]"
832,1.5,2,"[1363, 1461, 1319, 1902]",4,"[339, 437, 295, 878]"
833,0.0,0,[1024],1,[0]
834,0.0,0,[1024],1,[0]
835,3.45535714286,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181]",64,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157]"
836,1.5,2,"[1086, 1186, 1897, 1226]",4,"[62, 162, 873, 202]"
837,1.0,1,"[1504, 1236]",2,"[480, 212]"
838,2.39166666667,4,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345]",16,"[34, 161, 163, 324, 749, 406, 605, 446, 32, 3, 748, 79, 245, 828, 349, 321]"
839,4.18897637795,6,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475]",128,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451]"
840,3.45535714286,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181]",64,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157]"
841,4.03323412698,6,"[1086, 1186, 1897, 1226, 1360, 1785, 1213, 1215, 1152, 1315, 1476, 1901, 1620, 1917, 1566, 1621, 1925, 1192, 1353, 1092, 1803, 1388, 1394, 1805, 1966, 1486, 1823, 1025, 1129, 1055, 1411, 1994, 1072, 1297, 1786, 1281, 1867, 1295, 1595, 1188, 1413, 1271, 1854, 1119, 1510, 1679, 1464, 1923, 1607, 1810, 1880, 1881, 1928, 1481, 1583, 1049, 1722, 1790, 1665, 1346, 1623, 1986, 1898, 1976]",64,"[62, 162, 873, 202, 336, 761, 189, 191, 128, 291, 452, 877, 596, 893, 542, 597, 901, 168, 329, 68, 779, 364, 370, 781, 942, 462, 799, 1, 105, 31, 387, 970, 48, 273, 762, 257, 843, 271, 571, 164, 389, 247, 830, 95, 486, 655, 440, 899, 583, 786, 856, 857, 904, 457, 559, 25, 698, 766, 641, 322, 599, 962, 874, 952]"
842,2.28333333333,3,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341]",16,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317]"
843,0.0,0,[1024],1,[0]
844,2.39166666667,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378]",16,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354]"
845,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
846,2.28333333333,3,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341]",16,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317]"
847,0.0,0,[1024],1,[0]
848,3.62698412698,5,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1121, 1707, 1230, 1135, 1236, 1947, 1532]",64,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 97, 683, 206, 111, 212, 923, 508]"
849,0.0,0,[1058],1,[34]
850,3.6185515873,5,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475, 1477, 1382, 1551, 1104, 1336, 2047, 1795, 1991, 1682, 2033, 1202, 1752, 1753, 1729, 1034, 1617, 1396, 1045, 1047, 1208, 1889, 1608, 1609, 1538, 1426, 1651, 1847, 1769, 1098, 1232, 1657, 1436, 1085, 1087, 1090, 1771, 1294, 1199, 1300, 2011, 1084]",64,"[34, 161, 163, 324, 749, 406, 605, 446, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451, 453, 358, 527, 80, 312, 1023, 771, 967, 658, 1009, 178, 728, 729, 705, 10, 593, 372, 21, 23, 184, 865, 584, 585, 514, 402, 627, 823, 745, 74, 208, 633, 412, 61, 63, 66, 747, 270, 175, 276, 987, 60]"
851,0.0,0,[1153],1,[129]
852,3.6185515873,5,"[1024, 1153, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1504, 1155, 1316, 1741, 1398, 1597, 1438]",64,"[0, 129, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 480, 131, 292, 717, 374, 573, 414]"
853,3.86656746032,6,"[1378, 1581, 1603, 1156, 1505, 1897, 1176, 1344, 1238, 1949, 1278, 1799, 2002, 1841, 1522, 1560, 1416, 2007, 1283, 1190, 1424, 1144, 1855, 1376, 1347, 1580, 1423, 1077, 1660, 1620, 1917, 1566, 1621, 1188, 1875, 1303, 1210, 1547, 1070, 1487, 1076, 1787, 1372, 1537, 1937, 1204, 1367, 1528, 1928, 1971, 1655, 1040, 1244, 1405, 1761, 1100, 1907, 1116, 1670, 1223, 1895, 1848, 1861, 1142]",64,"[354, 557, 579, 132, 481, 873, 152, 320, 214, 925, 254, 775, 978, 817, 498, 536, 392, 983, 259, 166, 400, 120, 831, 352, 323, 556, 399, 53, 636, 596, 893, 542, 597, 164, 851, 279, 186, 523, 46, 463, 52, 763, 348, 513, 913, 180, 343, 504, 904, 947, 631, 16, 220, 381, 737, 76, 883, 92, 646, 199, 871, 824, 837, 118]"
854,0.0,0,[1024],1,[0]
855,0.0,0,[1153],1,[129]
856,0.0,0,[1024],1,[0]
857,3.63045634921,5,"[1024, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1056, 1027, 1772, 1103, 1269, 1852, 1373]",64,"[0, 34, 715, 238, 143, 244, 955, 28, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 32, 3, 748, 79, 245, 828, 349]"
858,0.0,0,[1153],1,[129]
859,2.39166666667,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378]",16,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354]"
860,1.5,2,"[1380, 1368, 1090, 1509]",4,"[356, 344, 66, 485]"
861,1.75,2,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979]",8,"[0, 129, 34, 715, 238, 143, 244, 955]"
