#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
169    1624363574.2    1624363586.44    12.243999958    256    0.7528    192.7168    12.996799958    4.9650122549    10
170    1624363574.21    1624363586.44    12.2319998741    4    0.0832    0.3328    12.3151998741    1.5    2
171    1624363574.26    1624363586.91    12.6489999294    256    0.6189    158.4384    13.2678999294    4.53008578431    9
172    1624363574.32    1624363586.91    12.5920000076    16    0.7616    12.1856    13.3536000076    2.375    4
173    1624363574.35    1624363586.92    12.5710000992    16    0.4243    6.7888    12.9953000992    2.79166666667    4
174    1624363574.38    1624363586.93    12.5480000973    16    0.8805    14.088    13.4285000973    2.75833333333    4
175    1624363574.4    1624363586.94    12.5420000553    16    0.7616    12.1856    13.3036000553    2.46666666667    4
176    1624363574.44    1624363586.95    12.5080001354    16    0.0098    0.1568    12.5178001354    2.84166666667    4
177    1624363574.55    1624363587.04    12.489000082    64    0.0125    0.8    12.501500082    4.6130952381    8
178    1624363574.59    1624363587.05    12.4639999866    4    0.5956    2.3824    13.0595999866    1.5    2
179    1624363574.6    1624363587.06    12.4539999962    4    1.1283    4.5132    13.5822999962    1.5    2
180    1624363574.65    1624363587.07    12.4179999828    4    0.0522    0.2088    12.4701999828    1.5    2
181    1624363574.68    1624363587.08    12.3980000019    16    0.0429    0.6864    12.4409000019    2.775    4
182    1624363574.71    1624363587.09    12.3759999275    16    0.0429    0.6864    12.4188999275    2.74166666667    4
183    1624363574.76    1624363587.1    12.3429999352    16    0.0098    0.1568    12.3527999352    2.85    4
184    1624363574.86    1624363587.12    12.2550001144    16    0.4243    6.7888    12.6793001144    2.75833333333    4
185    1624363574.89    1624363587.63    12.7400000095    256    0.0177    4.5312    12.7577000095    5.03183210784    11
186    1624363574.91    1624363587.99    13.0789999962    256    0.0177    4.5312    13.0966999962    4.33642769608    7
187    1624363574.94    1624363587.99    13.0500001907    4    0.0522    0.2088    13.1022001907    1.5    2
188    1624363574.97    1624363588.02    13.0480000973    64    0.6779    43.3856    13.7259000973    3.79811507937    5
189    1624363575.04    1624363588.34    13.3049998283    256    0.0057    1.4592    13.3106998283    4.25058210784    6
190    1624363575.11    1624363588.35    13.2329998016    16    0.0297    0.4752    13.2626998016    2.46666666667    4
191    1624363575.25    1624363588.35    13.0980000496    4    1.1283    4.5132    14.2263000496    1.5    2
192    1624363575.38    1624363588.39    13.013999939    64    0.4167    26.6688    13.430699939    3.86507936508    6
193    1624363575.41    1624363588.4    12.9839999676    16    0.0429    0.6864    13.0268999676    2.375    4
194    1624363575.43    1624363588.42    12.9979999065    64    0.0055    0.352    13.0034999065    3.79166666667    6
195    1624363575.47    1624363588.46    12.986000061    64    0.0234    1.4976    13.009400061    3.62301587302    5
196    1624363575.57    1624363588.83    13.2679998875    256    0.7528    192.7168    14.0207998875    4.38602941176    8
197    1624363575.6    1624363588.84    13.2369999886    16    0.0429    0.6864    13.2798999886    2.45    4
198    1624363575.68    1624363588.87    13.1890001297    64    0.9446    60.4544    14.1336001297    3.79067460317    5
199    1624363575.71    1624363588.87    13.1659998894    4    0.0832    0.3328    13.2491998894    1.5    2
200    1624363575.86    1624363588.95    13.0880000591    64    0.0234    1.4976    13.1114000591    4.11507936508    6
201    1624363575.88    1624363588.98    13.1059999466    64    0.0234    1.4976    13.1293999466    3.74553571429    5
202    1624363575.89    1624363589.02    13.1300001144    64    0.1855    11.872    13.3155001144    3.54861111111    6
203    1624363575.96    1624363589.05    13.0920000076    64    0.9446    60.4544    14.0366000076    3.7371031746    5
204    1624363576.06    1624363589.47    13.4050002098    256    0.8    204.8    14.2050002098    4.58422181373    8
205    1624363576.11    1624363589.52    13.4049999714    64    0.0234    1.4976    13.4283999714    3.73660714286    7
206    1624363576.14    1624363589.53    13.3830001354    16    0.4243    6.7888    13.8073001354    2.79166666667    5
